"","Date","Time","states","ConfirmedIndianNational","ConfirmedForeignNational","Cured","Deaths","Confirmed","lat","long"
"336","24/03/2020","6:00 PM","Jammu and Kashmir","4","0",0,0,4,34.083656,74.797371
"337","24/03/2020","6:00 PM","Ladakh","13","0",0,0,13,34.17,77.58
"338","24/03/2020","6:00 PM","Uttar Pradesh","32","1",11,0,33,26.85,80.91
"339","24/03/2020","6:00 PM","Uttarakhand","3","1",0,0,4,30.33,78.06
"340","24/03/2020","6:00 PM","West Bengal","9","0",0,1,9,22.566667,88.3666667
"341","25/03/2020","6:00 PM","Andhra Pradesh","9","0",1,0,9,16.5,80.64
"342","25/03/2020","6:00 PM","Bihar","4","0",0,1,4,25.4,85.1
"343","25/03/2020","6:00 PM","Chhattisgarh","1","0",0,0,1,21.25,81.6
"344","25/03/2020","6:00 PM","Delhi","30","1",6,1,31,28.61,77.23
"345","25/03/2020","6:00 PM","Gujarat","37","1",0,1,38,23.13,72.41
"346","25/03/2020","6:00 PM","Haryana","14","14",11,0,28,30.44,76.47
"347","25/03/2020","6:00 PM","Himachal Pradesh","3","0",0,1,3,31.103333,77.172222
"348","25/03/2020","6:00 PM","Karnataka","41","0",3,1,41,12.97,77.5
"349","25/03/2020","6:00 PM","Kerala","101","8",4,0,109,8.5,77
"350","25/03/2020","6:00 PM","Madhya Pradesh","14","0",0,0,14,23.473324,77.947998
"351","25/03/2020","6:00 PM","Maharashtra","125","3",1,3,128,18.97,72.82
"352","25/03/2020","6:00 PM","Manipur","1","0",0,0,1,24.813967,93.950279
"353","25/03/2020","6:00 PM","Mizoram","1","0",0,0,1,23.36,92.8
"354","25/03/2020","6:00 PM","Odisha","2","0",0,0,2,20.27,85.82
"355","25/03/2020","6:00 PM","Puducherry","1","0",0,0,1,11.911082,79.812533
"356","25/03/2020","6:00 PM","Punjab","29","0",0,1,29,30.79,75.84
"357","25/03/2020","6:00 PM","Rajasthan","34","2",3,0,36,26.6,73.8
"358","25/03/2020","6:00 PM","Tamil Nadu","16","2",1,0,18,13.09,80.27
"359","25/03/2020","6:00 PM","Telengana","25","10",1,0,35,17.366,78.475
"360","25/03/2020","6:00 PM","Chandigarh","7","0",0,0,7,30.75,76.78
"361","25/03/2020","6:00 PM","Jammu and Kashmir","7","0",1,0,7,34.083656,74.797371
"362","25/03/2020","6:00 PM","Ladakh","13","0",0,0,13,34.17,77.58
"363","25/03/2020","6:00 PM","Uttar Pradesh","36","1",11,0,37,26.85,80.91
"364","25/03/2020","6:00 PM","Uttarakhand","3","1",0,0,4,30.33,78.06
"365","25/03/2020","6:00 PM","West Bengal","9","0",0,1,9,22.566667,88.3666667
"366","26/03/2020","6:00 PM","Andaman and Nicobar Islands","1","0",0,0,1,11.68,92.77
"367","26/03/2020","6:00 PM","Andhra Pradesh","11","0",1,0,11,16.5,80.64
"368","26/03/2020","6:00 PM","Bihar","6","0",0,1,6,25.4,85.1
"369","26/03/2020","6:00 PM","Chandigarh","7","0",0,0,7,30.75,76.78
"370","26/03/2020","6:00 PM","Chhattisgarh","6","0",0,0,6,21.25,81.6
"371","26/03/2020","6:00 PM","Delhi","35","1",6,1,36,28.61,77.23
"372","26/03/2020","6:00 PM","Goa","3","0",0,0,3,15.5,73.83
"373","26/03/2020","6:00 PM","Gujarat","42","1",0,3,43,23.13,72.41
"374","26/03/2020","6:00 PM","Haryana","16","14",11,0,30,30.44,76.47
"375","26/03/2020","6:00 PM","Himachal Pradesh","3","0",0,1,3,31.103333,77.172222
"376","26/03/2020","6:00 PM","Jammu and Kashmir","13","0",1,0,13,34.083656,74.797371
"377","26/03/2020","6:00 PM","Karnataka","55","0",3,2,55,12.97,77.5
"378","26/03/2020","6:00 PM","Kerala","110","8",6,0,118,8.5,77
"379","26/03/2020","6:00 PM","Ladakh","13","0",0,0,13,34.17,77.58
"380","26/03/2020","6:00 PM","Madhya Pradesh","20","0",0,1,20,23.473324,77.947998
"381","26/03/2020","6:00 PM","Maharashtra","121","3",1,3,124,18.97,72.82
"382","26/03/2020","6:00 PM","Manipur","1","0",0,0,1,24.813967,93.950279
"383","26/03/2020","6:00 PM","Mizoram","1","0",0,0,1,23.36,92.8
"384","26/03/2020","6:00 PM","Odisha","2","0",0,0,2,20.27,85.82
"385","26/03/2020","6:00 PM","Puducherry","1","0",0,0,1,11.911082,79.812533
"386","26/03/2020","6:00 PM","Punjab","33","0",0,1,33,30.79,75.84
"387","26/03/2020","6:00 PM","Rajasthan","39","2",3,0,41,26.6,73.8
"388","26/03/2020","6:00 PM","Tamil Nadu","20","6",1,1,26,13.09,80.27
"389","26/03/2020","6:00 PM","Telengana","34","10",1,0,44,17.366,78.475
"390","26/03/2020","6:00 PM","Uttarakhand","4","1",0,0,5,30.33,78.06
"391","26/03/2020","6:00 PM","Uttar Pradesh","40","1",11,0,41,26.85,80.91
"392","26/03/2020","6:00 PM","West Bengal","10","0",0,1,10,22.566667,88.3666667
"393","27/03/2020","10:00 AM","Andaman and Nicobar Islands","1","0",0,0,1,11.68,92.77
"394","27/03/2020","10:00 AM","Andhra Pradesh","12","0",1,0,12,16.5,80.64
"395","27/03/2020","10:00 AM","Bihar","6","0",0,1,6,25.4,85.1
"396","27/03/2020","10:00 AM","Chandigarh","7","0",0,0,7,30.75,76.78
"397","27/03/2020","10:00 AM","Chhattisgarh","6","0",0,0,6,21.25,81.6
"398","27/03/2020","10:00 AM","Delhi","35","1",6,1,36,28.61,77.23
"399","27/03/2020","10:00 AM","Goa","3","0",0,0,3,15.5,73.83
"400","27/03/2020","10:00 AM","Gujarat","42","1",0,3,43,23.13,72.41
"401","27/03/2020","10:00 AM","Haryana","16","14",11,0,30,30.44,76.47
"402","27/03/2020","10:00 AM","Himachal Pradesh","3","0",0,1,3,31.103333,77.172222
"403","27/03/2020","10:00 AM","Jammu and Kashmir","13","0",1,1,13,34.083656,74.797371
"404","27/03/2020","10:00 AM","Karnataka","55","0",3,2,55,12.97,77.5
"405","27/03/2020","10:00 AM","Kerala","129","8",11,0,137,8.5,77
"406","27/03/2020","10:00 AM","Ladakh","13","0",3,0,13,34.17,77.58
"407","27/03/2020","10:00 AM","Madhya Pradesh","20","0",0,1,20,23.473324,77.947998
"408","27/03/2020","10:00 AM","Maharashtra","127","3",15,4,130,18.97,72.82
"409","27/03/2020","10:00 AM","Manipur","1","0",0,0,1,24.813967,93.950279
"410","27/03/2020","10:00 AM","Mizoram","1","0",0,0,1,23.36,92.8
"411","27/03/2020","10:00 AM","Odisha","2","0",0,0,2,20.27,85.82
"412","27/03/2020","10:00 AM","Puducherry","1","0",0,0,1,11.911082,79.812533
"413","27/03/2020","10:00 AM","Punjab","33","0",0,1,33,30.79,75.84
"414","27/03/2020","10:00 AM","Rajasthan","39","2",3,0,41,26.6,73.8
"415","27/03/2020","10:00 AM","Tamil Nadu","23","6",1,1,29,13.09,80.27
"416","27/03/2020","10:00 AM","Telengana","35","10",1,0,45,17.366,78.475
"417","27/03/2020","10:00 AM","Uttarakhand","4","1",0,0,5,30.33,78.06
"418","27/03/2020","10:00 AM","Uttar Pradesh","40","1",11,0,41,26.85,80.91
"419","27/03/2020","10:00 AM","West Bengal","10","0",0,1,10,22.566667,88.3666667
"420","28/03/2020","6:00 PM","Andhra Pradesh","14","0",1,0,14,16.5,80.64
"421","28/03/2020","6:00 PM","Andaman and Nicobar Islands","6","0",0,0,6,11.68,92.77
"422","28/03/2020","6:00 PM","Bihar","9","0",0,1,9,25.4,85.1
"423","28/03/2020","6:00 PM","Chandigarh","8","0",0,0,8,30.75,76.78
"424","28/03/2020","6:00 PM","Chhattisgarh","6","0",0,0,6,21.25,81.6
"425","28/03/2020","6:00 PM","Delhi","38","1",6,1,39,28.61,77.23
"426","28/03/2020","6:00 PM","Goa","3","0",0,0,3,15.5,73.83
"427","28/03/2020","6:00 PM","Gujarat","44","1",0,3,45,23.13,72.41
"428","28/03/2020","6:00 PM","Haryana","19","14",12,0,33,30.44,76.47
"429","28/03/2020","6:00 PM","Himachal Pradesh","3","0",0,1,3,31.103333,77.172222
"430","28/03/2020","6:00 PM","Jammu and Kashmir","20","0",1,1,20,34.083656,74.797371
"431","28/03/2020","6:00 PM","Karnataka","55","0",3,2,55,12.97,77.5
"432","28/03/2020","6:00 PM","Kerala","168","8",11,0,176,8.5,77
"433","28/03/2020","6:00 PM","Ladakh","13","0",3,0,13,34.17,77.58
"434","28/03/2020","6:00 PM","Madhya Pradesh","30","0",0,2,30,23.473324,77.947998
"435","28/03/2020","6:00 PM","Maharashtra","177","3",25,5,180,18.97,72.82
"436","28/03/2020","6:00 PM","Manipur","1","0",0,0,1,24.813967,93.950279
"437","28/03/2020","6:00 PM","Mizoram","1","0",0,0,1,23.36,92.8
"438","28/03/2020","6:00 PM","Odisha","3","0",0,0,3,20.27,85.82
"439","28/03/2020","6:00 PM","Puducherry","1","0",0,0,1,11.911082,79.812533
"440","28/03/2020","6:00 PM","Punjab","38","0",1,1,38,30.79,75.84
"441","28/03/2020","6:00 PM","Rajasthan","52","2",3,0,54,26.6,73.8
"442","28/03/2020","6:00 PM","Tamil Nadu","34","6",2,1,40,13.09,80.27
"443","28/03/2020","6:00 PM","Telengana","46","10",1,0,56,17.366,78.475
"444","28/03/2020","6:00 PM","Uttarakhand","4","1",0,0,5,30.33,78.06
"445","28/03/2020","6:00 PM","Uttar Pradesh","54","1",11,0,55,26.85,80.91
"446","28/03/2020","6:00 PM","West Bengal","15","0",0,1,15,22.566667,88.3666667
"447","29/03/2020","7:30 PM","Andhra Pradesh","-","-",1,0,19,16.5,80.64
"448","29/03/2020","7:30 PM","Andaman and Nicobar Islands","-","-",0,0,9,11.68,92.77
"449","29/03/2020","7:30 PM","Bihar","-","-",0,1,11,25.4,85.1
"450","29/03/2020","7:30 PM","Chandigarh","-","-",0,0,8,30.75,76.78
"451","29/03/2020","7:30 PM","Chhattisgarh","-","-",0,0,7,21.25,81.6
"452","29/03/2020","7:30 PM","Delhi","-","-",6,2,49,28.61,77.23
"453","29/03/2020","7:30 PM","Goa","-","-",0,0,5,15.5,73.83
"454","29/03/2020","7:30 PM","Gujarat","-","-",1,5,58,23.13,72.41
"455","29/03/2020","7:30 PM","Haryana","-","-",17,0,33,30.44,76.47
"456","29/03/2020","7:30 PM","Himachal Pradesh","-","-",0,1,3,31.103333,77.172222
"457","29/03/2020","7:30 PM","Jammu and Kashmir","-","-",1,2,31,34.083656,74.797371
"458","29/03/2020","7:30 PM","Karnataka","-","-",5,3,76,12.97,77.5
"459","29/03/2020","7:30 PM","Kerala","-","-",15,1,182,8.5,77
"460","29/03/2020","7:30 PM","Ladakh","-","-",3,0,13,34.17,77.58
"461","29/03/2020","7:30 PM","Madhya Pradesh","-","-",0,2,30,23.473324,77.947998
"462","29/03/2020","7:30 PM","Maharashtra","-","-",25,6,186,18.97,72.82
"463","29/03/2020","7:30 PM","Manipur","-","-",0,0,1,24.813967,93.950279
"464","29/03/2020","7:30 PM","Mizoram","-","-",0,0,1,23.36,92.8
"465","29/03/2020","7:30 PM","Odisha","-","-",0,0,3,20.27,85.82
"466","29/03/2020","7:30 PM","Puducherry","-","-",0,0,1,11.911082,79.812533
"467","29/03/2020","7:30 PM","Punjab","-","-",1,1,38,30.79,75.84
"468","29/03/2020","7:30 PM","Rajasthan","-","-",3,0,55,26.6,73.8
"469","29/03/2020","7:30 PM","Tamil Nadu","-","-",4,1,49,13.09,80.27
"470","29/03/2020","7:30 PM","Telengana","-","-",1,1,66,17.366,78.475
"471","29/03/2020","7:30 PM","Uttarakhand","-","-",2,0,7,30.33,78.06
"472","29/03/2020","7:30 PM","Uttar Pradesh","-","-",11,0,65,26.85,80.91
"473","29/03/2020","7:30 PM","West Bengal","-","-",0,1,18,22.566667,88.3666667
"474","30/03/2020","9:30 PM","Andhra Pradesh","-","-",1,0,23,16.5,80.64
"475","30/03/2020","9:30 PM","Andaman and Nicobar Islands","-","-",0,0,9,11.68,92.77
"476","30/03/2020","9:30 PM","Bihar","-","-",0,1,15,25.4,85.1
"477","30/03/2020","9:30 PM","Chandigarh","-","-",0,0,8,30.75,76.78
"478","30/03/2020","9:30 PM","Chhattisgarh","-","-",0,0,7,21.25,81.6
"479","30/03/2020","9:30 PM","Delhi","-","-",6,2,87,28.61,77.23
"480","30/03/2020","9:30 PM","Goa","-","-",0,0,5,15.5,73.83
"481","30/03/2020","9:30 PM","Gujarat","-","-",1,6,69,23.13,72.41
"482","30/03/2020","9:30 PM","Haryana","-","-",18,0,36,30.44,76.47
"483","30/03/2020","9:30 PM","Himachal Pradesh","-","-",0,1,3,31.103333,77.172222
"484","30/03/2020","9:30 PM","Jammu and Kashmir","-","-",2,2,48,34.083656,74.797371
"485","30/03/2020","9:30 PM","Karnataka","-","-",5,3,83,12.97,77.5
"486","30/03/2020","9:30 PM","Kerala","-","-",19,1,202,8.5,77
"487","30/03/2020","9:30 PM","Ladakh","-","-",3,0,13,34.17,77.58
"488","30/03/2020","9:30 PM","Madhya Pradesh","-","-",0,3,47,23.473324,77.947998
"489","30/03/2020","9:30 PM","Maharashtra","-","-",25,8,198,18.97,72.82
"490","30/03/2020","9:30 PM","Manipur","-","-",0,0,1,24.813967,93.950279
"491","30/03/2020","9:30 PM","Mizoram","-","-",0,0,1,23.36,92.8
"492","30/03/2020","9:30 PM","Odisha","-","-",0,0,3,20.27,85.82
"493","30/03/2020","9:30 PM","Puducherry","-","-",0,0,1,11.911082,79.812533
"494","30/03/2020","9:30 PM","Punjab","-","-",1,1,38,30.79,75.84
"495","30/03/2020","9:30 PM","Rajasthan","-","-",3,0,59,26.6,73.8
"496","30/03/2020","9:30 PM","Tamil Nadu","-","-",4,1,67,13.09,80.27
"497","30/03/2020","9:30 PM","Telengana","-","-",1,1,71,17.366,78.475
"498","30/03/2020","9:30 PM","Uttarakhand","-","-",2,0,7,30.33,78.06
"499","30/03/2020","9:30 PM","Uttar Pradesh","-","-",11,0,82,26.85,80.91
"500","30/03/2020","9:30 PM","West Bengal","-","-",0,1,22,22.566667,88.3666667
"501","30/03/2020","9:30 PM","Unassigned","-","-",0,0,46,NA,NA
"502","31/03/2020","8:30 PM","Andhra Pradesh","-","-",1,0,40,16.5,80.64
"503","31/03/2020","8:30 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"504","31/03/2020","8:30 PM","Bihar","-","-",0,1,15,25.4,85.1
"505","31/03/2020","8:30 PM","Chandigarh","-","-",0,0,13,30.75,76.78
"506","31/03/2020","8:30 PM","Chhattisgarh","-","-",0,0,8,21.25,81.6
"507","31/03/2020","8:30 PM","Delhi","-","-",6,2,97,28.61,77.23
"508","31/03/2020","8:30 PM","Goa","-","-",0,0,5,15.5,73.83
"509","31/03/2020","8:30 PM","Gujarat","-","-",3,6,73,23.13,72.41
"510","31/03/2020","8:30 PM","Haryana","-","-",21,0,40,30.44,76.47
"511","31/03/2020","8:30 PM","Himachal Pradesh","-","-",0,1,3,31.103333,77.172222
"512","31/03/2020","8:30 PM","Jammu and Kashmir","-","-",2,2,54,34.083656,74.797371
"513","31/03/2020","8:30 PM","Karnataka","-","-",5,3,83,12.97,77.5
"514","31/03/2020","8:30 PM","Kerala","-","-",19,1,234,8.5,77
"515","31/03/2020","8:30 PM","Ladakh","-","-",3,0,13,34.17,77.58
"516","31/03/2020","8:30 PM","Madhya Pradesh","-","-",0,3,47,23.473324,77.947998
"517","31/03/2020","8:30 PM","Maharashtra","-","-",39,9,216,18.97,72.82
"518","31/03/2020","8:30 PM","Manipur","-","-",0,0,1,24.813967,93.950279
"519","31/03/2020","8:30 PM","Mizoram","-","-",0,0,1,23.36,92.8
"520","31/03/2020","8:30 PM","Odisha","-","-",0,0,3,20.27,85.82
"521","31/03/2020","8:30 PM","Puducherry","-","-",0,0,1,11.911082,79.812533
"522","31/03/2020","8:30 PM","Punjab","-","-",1,3,41,30.79,75.84
"523","31/03/2020","8:30 PM","Rajasthan","-","-",3,0,74,26.6,73.8
"524","31/03/2020","8:30 PM","Tamil Nadu","-","-",4,1,74,13.09,80.27
"525","31/03/2020","8:30 PM","Telengana","-","-",1,1,79,17.366,78.475
"526","31/03/2020","8:30 PM","Uttarakhand","-","-",2,0,7,30.33,78.06
"527","31/03/2020","8:30 PM","Uttar Pradesh","-","-",14,0,101,26.85,80.91
"528","31/03/2020","8:30 PM","West Bengal","-","-",0,2,26,22.566667,88.3666667
"529","31/03/2020","8:30 PM","Unassigned","-","-",0,0,38,NA,NA
"530","1/04/2020","7:30 PM","Andhra Pradesh","-","-",1,0,83,16.5,80.64
"531","1/04/2020","7:30 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"532","1/04/2020","7:30 PM","Assam","-","-",0,0,1,26.14,91.77
"533","1/04/2020","7:30 PM","Bihar","-","-",0,1,23,25.4,85.1
"534","1/04/2020","7:30 PM","Chandigarh","-","-",0,0,16,30.75,76.78
"535","1/04/2020","7:30 PM","Chhattisgarh","-","-",2,0,9,21.25,81.6
"536","1/04/2020","7:30 PM","Delhi","-","-",6,2,152,28.61,77.23
"537","1/04/2020","7:30 PM","Goa","-","-",0,0,5,15.5,73.83
"538","1/04/2020","7:30 PM","Gujarat","-","-",5,6,82,23.13,72.41
"539","1/04/2020","7:30 PM","Haryana","-","-",21,0,43,30.44,76.47
"540","1/04/2020","7:30 PM","Himachal Pradesh","-","-",0,1,3,31.103333,77.172222
"541","1/04/2020","7:30 PM","Jammu and Kashmir","-","-",2,2,62,34.083656,74.797371
"542","1/04/2020","7:30 PM","Jharkhand","-","-",0,0,1,23.35,85.33
"543","1/04/2020","7:30 PM","Karnataka","-","-",8,3,101,12.97,77.5
"544","1/04/2020","7:30 PM","Kerala","-","-",23,2,241,8.5,77
"545","1/04/2020","7:30 PM","Ladakh","-","-",3,0,13,34.17,77.58
"546","1/04/2020","7:30 PM","Madhya Pradesh","-","-",0,3,66,23.473324,77.947998
"547","1/04/2020","7:30 PM","Maharashtra","-","-",39,9,302,18.97,72.82
"548","1/04/2020","7:30 PM","Manipur","-","-",0,0,1,24.813967,93.950279
"549","1/04/2020","7:30 PM","Mizoram","-","-",0,0,1,23.36,92.8
"550","1/04/2020","7:30 PM","Odisha","-","-",0,0,4,20.27,85.82
"551","1/04/2020","7:30 PM","Puducherry","-","-",1,0,3,11.911082,79.812533
"552","1/04/2020","7:30 PM","Punjab","-","-",1,3,42,30.79,75.84
"553","1/04/2020","7:30 PM","Rajasthan","-","-",3,0,93,26.6,73.8
"554","1/04/2020","7:30 PM","Tamil Nadu","-","-",6,1,234,13.09,80.27
"555","1/04/2020","7:30 PM","Telengana","-","-",1,3,96,17.366,78.475
"556","1/04/2020","7:30 PM","Uttarakhand","-","-",2,0,7,30.33,78.06
"557","1/04/2020","7:30 PM","Uttar Pradesh","-","-",14,2,103,26.85,80.91
"558","1/04/2020","7:30 PM","West Bengal","-","-",6,3,37,22.566667,88.3666667
"559","2/04/2020","6:00 PM","Andhra Pradesh","-","-",1,1,86,16.5,80.64
"560","2/04/2020","6:00 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"561","2/04/2020","6:00 PM","Assam","-","-",0,0,5,26.14,91.77
"562","2/04/2020","6:00 PM","Bihar","-","-",0,1,24,25.4,85.1
"563","2/04/2020","6:00 PM","Chandigarh","-","-",0,0,16,30.75,76.78
"564","2/04/2020","6:00 PM","Chhattisgarh","-","-",2,0,9,21.25,81.6
"565","2/04/2020","6:00 PM","Delhi","-","-",8,4,219,28.61,77.23
"566","2/04/2020","6:00 PM","Goa","-","-",0,0,5,15.5,73.83
"567","2/04/2020","6:00 PM","Gujarat","-","-",8,7,87,23.13,72.41
"568","2/04/2020","6:00 PM","Haryana","-","-",21,0,43,30.44,76.47
"569","2/04/2020","6:00 PM","Himachal Pradesh","-","-",1,1,3,31.103333,77.172222
"570","2/04/2020","6:00 PM","Jammu and Kashmir","-","-",2,2,62,34.083656,74.797371
"571","2/04/2020","6:00 PM","Jharkhand","-","-",0,0,1,23.35,85.33
"572","2/04/2020","6:00 PM","Karnataka","-","-",9,3,110,12.97,77.5
"573","2/04/2020","6:00 PM","Kerala","-","-",25,2,265,8.5,77
"574","2/04/2020","6:00 PM","Ladakh","-","-",3,0,13,34.17,77.58
"575","2/04/2020","6:00 PM","Madhya Pradesh","-","-",0,6,99,23.473324,77.947998
"576","2/04/2020","6:00 PM","Maharashtra","-","-",42,13,335,18.97,72.82
"577","2/04/2020","6:00 PM","Manipur","-","-",0,0,1,24.813967,93.950279
"578","2/04/2020","6:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"579","2/04/2020","6:00 PM","Odisha","-","-",0,0,4,20.27,85.82
"580","2/04/2020","6:00 PM","Puducherry","-","-",1,0,3,11.911082,79.812533
"581","2/04/2020","6:00 PM","Punjab","-","-",1,4,46,30.79,75.84
"582","2/04/2020","6:00 PM","Rajasthan","-","-",3,0,108,26.6,73.8
"583","2/04/2020","6:00 PM","Tamil Nadu","-","-",6,1,234,13.09,80.27
"584","2/04/2020","6:00 PM","Telengana","-","-",1,3,107,17.366,78.475
"585","2/04/2020","6:00 PM","Uttarakhand","-","-",2,0,7,30.33,78.06
"586","2/04/2020","6:00 PM","Uttar Pradesh","-","-",14,2,113,26.85,80.91
"587","2/04/2020","6:00 PM","West Bengal","-","-",6,3,53,22.566667,88.3666667
"588","3/04/2020","6:00 PM","Andhra Pradesh","-","-",1,1,132,16.5,80.64
"589","3/04/2020","6:00 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"590","3/04/2020","6:00 PM","Arunachal Pradesh","-","-",0,0,1,27.06,93.37
"591","3/04/2020","6:00 PM","Assam","-","-",0,0,16,26.14,91.77
"592","3/04/2020","6:00 PM","Bihar","-","-",0,1,29,25.4,85.1
"593","3/04/2020","6:00 PM","Chandigarh","-","-",0,0,18,30.75,76.78
"594","3/04/2020","6:00 PM","Chhattisgarh","-","-",3,0,9,21.25,81.6
"595","3/04/2020","6:00 PM","Delhi","-","-",8,4,219,28.61,77.23
"596","3/04/2020","6:00 PM","Goa","-","-",0,0,6,15.5,73.83
"597","3/04/2020","6:00 PM","Gujarat","-","-",10,8,95,23.13,72.41
"598","3/04/2020","6:00 PM","Haryana","-","-",24,0,49,30.44,76.47
"599","3/04/2020","6:00 PM","Himachal Pradesh","-","-",1,1,6,31.103333,77.172222
"600","3/04/2020","6:00 PM","Jammu and Kashmir","-","-",3,2,75,34.083656,74.797371
"601","3/04/2020","6:00 PM","Jharkhand","-","-",0,0,2,23.35,85.33
"602","3/04/2020","6:00 PM","Karnataka","-","-",10,3,124,12.97,77.5
"603","3/04/2020","6:00 PM","Kerala","-","-",27,2,286,8.5,77
"604","3/04/2020","6:00 PM","Ladakh","-","-",3,0,14,34.17,77.58
"605","3/04/2020","6:00 PM","Madhya Pradesh","-","-",0,6,104,23.473324,77.947998
"606","3/04/2020","6:00 PM","Maharashtra","-","-",42,16,335,18.97,72.82
"607","3/04/2020","6:00 PM","Manipur","-","-",0,0,2,24.813967,93.950279
"608","3/04/2020","6:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"609","3/04/2020","6:00 PM","Odisha","-","-",0,0,5,20.27,85.82
"610","3/04/2020","6:00 PM","Puducherry","-","-",1,0,5,11.911082,79.812533
"611","3/04/2020","6:00 PM","Punjab","-","-",1,5,48,30.79,75.84
"612","3/04/2020","6:00 PM","Rajasthan","-","-",3,0,167,26.6,73.8
"613","3/04/2020","6:00 PM","Tamil Nadu","-","-",6,1,309,13.09,80.27
"614","3/04/2020","6:00 PM","Telengana","-","-",1,7,158,17.366,78.475
"615","3/04/2020","6:00 PM","Uttarakhand","-","-",2,0,10,30.33,78.06
"616","3/04/2020","6:00 PM","Uttar Pradesh","-","-",14,2,172,26.85,80.91
"617","3/04/2020","6:00 PM","West Bengal","-","-",3,3,63,22.566667,88.3666667
"618","3/04/2020","6:00 PM","Unassigned","-","-",0,0,77,NA,NA
"619","4/04/2020","6:00 PM","Andhra Pradesh","-","-",1,1,161,16.5,80.64
"620","4/04/2020","6:00 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"621","4/04/2020","6:00 PM","Arunachal Pradesh","-","-",0,0,1,27.06,93.37
"622","4/04/2020","6:00 PM","Assam","-","-",0,0,24,26.14,91.77
"623","4/04/2020","6:00 PM","Bihar","-","-",0,1,30,25.4,85.1
"624","4/04/2020","6:00 PM","Chandigarh","-","-",0,0,18,30.75,76.78
"625","4/04/2020","6:00 PM","Chhattisgarh","-","-",3,0,9,21.25,81.6
"626","4/04/2020","6:00 PM","Delhi","-","-",15,6,445,28.61,77.23
"627","4/04/2020","6:00 PM","Goa","-","-",0,0,7,15.5,73.83
"628","4/04/2020","6:00 PM","Gujarat","-","-",14,10,105,23.13,72.41
"629","4/04/2020","6:00 PM","Haryana","-","-",24,0,49,30.44,76.47
"630","4/04/2020","6:00 PM","Himachal Pradesh","-","-",1,1,6,31.103333,77.172222
"631","4/04/2020","6:00 PM","Jammu and Kashmir","-","-",3,2,75,34.083656,74.797371
"632","4/04/2020","6:00 PM","Jharkhand","-","-",0,0,2,23.35,85.33
"633","4/04/2020","6:00 PM","Karnataka","-","-",12,3,128,12.97,77.5
"634","4/04/2020","6:00 PM","Kerala","-","-",41,2,295,8.5,77
"635","4/04/2020","6:00 PM","Ladakh","-","-",3,0,14,34.17,77.58
"636","4/04/2020","6:00 PM","Madhya Pradesh","-","-",0,6,104,23.473324,77.947998
"637","4/04/2020","6:00 PM","Maharashtra","-","-",42,24,490,18.97,72.82
"638","4/04/2020","6:00 PM","Manipur","-","-",0,0,2,24.813967,93.950279
"639","4/04/2020","6:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"640","4/04/2020","6:00 PM","Odisha","-","-",0,0,5,20.27,85.82
"641","4/04/2020","6:00 PM","Puducherry","-","-",1,0,5,11.911082,79.812533
"642","4/04/2020","6:00 PM","Punjab","-","-",1,5,57,30.79,75.84
"643","4/04/2020","6:00 PM","Rajasthan","-","-",21,0,200,26.6,73.8
"644","4/04/2020","6:00 PM","Tamil Nadu","-","-",6,2,411,13.09,80.27
"645","4/04/2020","6:00 PM","Telengana","-","-",1,7,159,17.366,78.475
"646","4/04/2020","6:00 PM","Uttarakhand","-","-",2,0,16,30.33,78.06
"647","4/04/2020","6:00 PM","Uttar Pradesh","-","-",19,2,174,26.85,80.91
"648","4/04/2020","6:00 PM","West Bengal","-","-",3,3,69,22.566667,88.3666667
"649","5/04/2020","6:00 PM","Andhra Pradesh","-","-",1,1,190,16.5,80.64
"650","5/04/2020","6:00 PM","Andaman and Nicobar Islands","-","-",0,0,10,11.68,92.77
"651","5/04/2020","6:00 PM","Arunachal Pradesh","-","-",0,0,1,27.06,93.37
"652","5/04/2020","6:00 PM","Assam","-","-",0,0,26,26.14,91.77
"653","5/04/2020","6:00 PM","Bihar","-","-",0,1,30,25.4,85.1
"654","5/04/2020","6:00 PM","Chandigarh","-","-",0,0,18,30.75,76.78
"655","5/04/2020","6:00 PM","Chhattisgarh","-","-",3,0,9,21.25,81.6
"656","5/04/2020","6:00 PM","Delhi","-","-",18,7,503,28.61,77.23
