"","date","state","positive","negative","recovered","death","total","state_name","lat","lng"
"8443",2020-04-30,"PR",1539,9313,NA,92,10852,"Puerto Rico",18.2,-66.5
"8444",2020-04-30,"RI",9016,50100,461,266,59116,"Rhode Island",41.7,-71.5
"8445",2020-04-30,"SC",6095,50417,3252,244,56512,"South Carolina",34,-81
"8446",2020-04-30,"SD",2449,14579,1573,17,17028,"South Dakota",44.5,-100
"8447",2020-04-30,"TN",10735,166891,5338,199,177626,"Tennessee",36,-86
"8448",2020-04-30,"TX",28087,302213,13353,782,330300,"Texas",31,-100
"8449",2020-04-30,"UT",4672,103829,1939,46,108501,"Utah",39,-111
"8450",2020-04-30,"VA",15846,75663,2104,552,92092,"Virginia",38,-79
"8451",2020-04-30,"VI",66,807,51,4,916,"Virgin Islands",18.35,-64.933333
"8452",2020-04-30,"VT",879,14357,NA,49,15236,"Vermont",44,-72.7
"8453",2020-04-30,"WA",15619,203985,NA,801,219604,"Wahington",47.5,-120.5
"8454",2020-04-30,"WI",8052,69394,3352,316,77641,"Wisconsin",44.5,-89.5
"8455",2020-04-30,"WV",1118,43423,545,41,44541,"West Virginia",39,-80.5
"8456",2020-04-30,"WY",544,8902,371,7,9446,"Wyoming",43,-107.5
"8457",2020-04-29,"AK",355,18764,240,9,19119,"Alaska",65,-150
"8458",2020-04-29,"AL",6842,73607,NA,245,80449,"Alabama",32.7,-86.7
"8459",2020-04-29,"AR",3192,42257,1249,59,45449,"Arkansas",34.8,-92.2
"8460",2020-04-29,"AS",0,3,NA,0,20,NA,NA,NA
"8461",2020-04-29,"AZ",7202,61611,1475,304,68813,"Arizona",34,-112
"8462",2020-04-29,"CA",46500,556639,NA,1887,603139,"California",37,-120
"8463",2020-04-29,"CO",14316,54714,2275,760,69030,"Colorado",39,-105.5
"8464",2020-04-29,"CT",26767,68051,NA,2168,94818,"Connecticut",41.6,-72.7
"8465",2020-04-29,"DC",4106,15123,660,205,19229,NA,NA,NA
"8466",2020-04-29,"DE",4655,16883,1173,204,21538,"Delaware",39,-75.5
"8467",2020-04-29,"FL",33193,340295,NA,1240,374740,"Florida",28.1,-81.6
"8468",2020-04-29,"GA",25623,118155,NA,1093,143778,"Georgia",33,-83.5
"8469",2020-04-29,"GU",145,1702,130,5,1847,"Guam",13.5,144.8
"8470",2020-04-29,"HI",609,29009,505,16,29618,"Hawaii",21.311389,-157.796389
"8471",2020-04-29,"IA",6843,34494,2428,148,41337,"Iowa",42,-93
"8472",2020-04-29,"ID",1952,26430,1087,60,28382,"Idaho",45,-114
"8473",2020-04-29,"IL",50355,206312,NA,2215,256667,"Illanois",40,-89
"8474",2020-04-29,"IN",17182,74368,NA,1065,91550,"Indiana",40,-86
"8475",2020-04-29,"KS",3738,25720,266,125,29458,"Kansas",38.5,-98
"8476",2020-04-29,"KY",4375,48036,1617,225,52411,"Kentucky",37.5,-85
"8477",2020-04-29,"LA",27660,128908,17303,1802,156568,"Louisiana",31,-92
"8478",2020-04-29,"MA",60265,205353,NA,3405,265618,"Massachusetts",42.3,-71.8
"8479",2020-04-29,"MD",20849,90080,1361,1168,110929,"Maryland",39,-76.7
"8480",2020-04-29,"ME",1056,19546,615,52,20602,"Maine",45.5,-69
"8481",2020-04-29,"MI",46488,158373,8342,4335,204861,"Michigan",44,-85
"8482",2020-04-29,"MN",7468,69650,1724,319,77118,"Minnesota",46,-94
"8483",2020-04-29,"MO",7425,69734,NA,318,77159,"Missouri",38.5,-92.5
"8484",2020-04-29,"MP",14,210,12,2,224,NA,NA,NA
"8485",2020-04-29,"MS",6569,59525,3413,250,66094,"Mississippi",33,-90
"8486",2020-04-29,"MT",451,13077,382,16,13528,"Montana",47,-110
"8487",2020-04-29,"NC",9948,108492,NA,354,118440,"North Carolina",35.5,-80
"8488",2020-04-29,"ND",1033,24503,437,19,25536,"North Dakota",47,-100
"8489",2020-04-29,"NE",3374,20257,NA,55,23631,"Nebraska",41.5,-100
"8490",2020-04-29,"NH",2010,18736,936,60,20827,"New Hampshire",44,-71.5
"8491",2020-04-29,"NJ",116264,125054,15642,8187,241935,"New Jersey",40,-74.5
"8492",2020-04-29,"NM",2974,58771,705,110,61745,"New Mexico",34,-106
"8493",2020-04-29,"NV",4898,36130,100,257,41028,"Nevada",39,-117
"8494",2020-04-29,"NY",299691,572790,53238,18015,872481,"New York",43,-75
"8495",2020-04-29,"OH",17303,111605,NA,937,128908,"Ohio",40.5,-82.5
"8496",2020-04-29,"OK",3473,57794,2319,214,61267,"Oklahoma",35.5,-98
"8497",2020-04-29,"OR",2446,52026,NA,101,54472,"Oregon",44,-120.5
"8498",2020-04-29,"PA",44366,170517,NA,2195,214883,"Pennsylvania",41,-77.5
"8499",2020-04-29,"PR",1433,9313,NA,86,12686,"Puerto Rico",18.2,-66.5
"8500",2020-04-29,"RI",8668,48143,391,251,56811,"Rhode Island",41.7,-71.5
"8501",2020-04-29,"SC",5881,48336,3252,203,54217,"South Carolina",34,-81
"8502",2020-04-29,"SD",2373,14460,1492,13,16833,"South Dakota",44.5,-100
"8503",2020-04-29,"TN",10366,158183,5140,195,168549,"Tennessee",36,-86
"8504",2020-04-29,"TX",27054,287736,12507,732,314790,"Texas",31,-100
"8505",2020-04-29,"UT",4495,101283,1790,45,105778,"Utah",39,-111
"8506",2020-04-29,"VA",14961,70979,2042,522,86560,"Virginia",38,-79
"8507",2020-04-29,"VI",62,732,51,4,872,"Virgin Islands",18.35,-64.933333
"8508",2020-04-29,"VT",866,14155,NA,47,15021,"Vermont",44,-72.7
"8509",2020-04-29,"WA",15371,198707,NA,786,214078,"Wahington",47.5,-120.5
"8510",2020-04-29,"WI",7660,66630,NA,308,74517,"Wisconsin",44.5,-89.5
"8511",2020-04-29,"WV",1095,41976,504,38,43071,"West Virginia",39,-80.5
"8512",2020-04-29,"WY",536,8681,362,7,9217,"Wyoming",43,-107.5
"8513",2020-04-28,"AK",351,16738,228,9,17089,"Alaska",65,-150
"8514",2020-04-28,"AL",6687,69140,NA,242,75827,"Alabama",32.7,-86.7
"8515",2020-04-28,"AR",3111,37560,1146,52,40671,"Arkansas",34.8,-92.2
"8516",2020-04-28,"AS",0,3,NA,0,20,NA,NA,NA
"8517",2020-04-28,"AZ",6948,60490,1450,293,67438,"Arizona",34,-112
"8518",2020-04-28,"CA",45031,532577,NA,1809,577608,"California",37,-120
"8519",2020-04-28,"CO",13879,52462,2275,706,66341,"Colorado",39,-105.5
"8520",2020-04-28,"CT",26312,66433,NA,2089,92745,"Connecticut",41.6,-72.7
"8521",2020-04-28,"DC",3994,14891,660,190,18885,NA,NA,NA
"8522",2020-04-28,"DE",4575,16605,1096,192,21180,"Delaware",39,-75.5
"8523",2020-04-28,"FL",32846,334029,NA,1154,368091,"Florida",28.1,-81.6
"8524",2020-04-28,"GA",24615,115405,NA,1026,140020,"Georgia",33,-83.5
"8525",2020-04-28,"GU",144,1538,129,5,1682,"Guam",13.5,144.8
"8526",2020-04-28,"HI",607,28576,493,16,29183,"Hawaii",21.311389,-157.796389
"8527",2020-04-28,"IA",6376,33447,2164,136,39823,"Iowa",42,-93
"8528",2020-04-28,"ID",1917,18135,1039,58,20052,"Idaho",45,-114
"8529",2020-04-28,"IL",48102,194087,NA,2125,242189,"Illanois",40,-89
"8530",2020-04-28,"IN",16588,70593,NA,901,87181,"Indiana",40,-86
"8531",2020-04-28,"KS",3491,24599,NA,124,28090,"Kansas",38.5,-98
"8532",2020-04-28,"KY",4146,44653,1521,213,48799,"Kentucky",37.5,-85
"8533",2020-04-28,"LA",27286,123822,17303,1758,151108,"Louisiana",31,-92
"8534",2020-04-28,"MA",58302,196198,NA,3153,254500,"Massachusetts",42.3,-71.8
"8535",2020-04-28,"MD",20113,87672,1295,1099,107785,"Maryland",39,-76.7
"8536",2020-04-28,"ME",1040,16784,585,51,17824,"Maine",45.5,-69
"8537",2020-04-28,"MI",45538,148910,8342,4247,194448,"Michigan",44,-85
"8538",2020-04-28,"MN",6788,63248,1611,301,70036,"Minnesota",46,-94
"8539",2020-04-28,"MO",7303,66200,NA,314,73503,"Missouri",38.5,-92.5
"8540",2020-04-28,"MP",14,51,12,2,65,NA,NA,NA
"8541",2020-04-28,"MS",6342,58070,NA,239,64412,"Mississippi",33,-90
"8542",2020-04-28,"MT",451,12740,356,15,13191,"Montana",47,-110
"8543",2020-04-28,"NC",9568,103184,NA,342,112752,"North Carolina",35.5,-80
"8544",2020-04-28,"ND",991,22732,409,19,23723,"North Dakota",47,-100
"8545",2020-04-28,"NE",3358,20247,NA,55,23605,"Nebraska",41.5,-100
"8546",2020-04-28,"NH",1938,18207,798,60,20368,"New Hampshire",44,-71.5
"8547",2020-04-28,"NJ",113856,120503,15642,7838,234359,"New Jersey",40,-74.5
"8548",2020-04-28,"NM",2823,55980,666,104,58803,"New Mexico",34,-106
"8549",2020-04-28,"NV",4805,35314,NA,251,40119,"Nevada",39,-117
"8550",2020-04-28,"NY",295106,549888,51673,17638,844994,"New York",43,-75
"8551",2020-04-28,"OH",16769,106578,NA,799,123347,"Ohio",40.5,-82.5
"8552",2020-04-28,"OK",3410,56289,2260,207,59699,"Oklahoma",35.5,-98
"8553",2020-04-28,"OR",2354,48844,NA,92,51198,"Oregon",44,-120.5
"8554",2020-04-28,"PA",43264,165824,NA,1716,209088,"Pennsylvania",41,-77.5
"8555",2020-04-28,"PR",1400,9313,NA,86,12653,"Puerto Rico",18.2,-66.5
"8556",2020-04-28,"RI",8296,45689,466,239,53985,"Rhode Island",41.7,-71.5
"8557",2020-04-28,"SC",5613,46532,2830,177,52145,"South Carolina",34,-81
"8558",2020-04-28,"SD",2313,14299,1392,11,16612,"South Dakota",44.5,-100
"8559",2020-04-28,"TN",10052,151876,4921,188,161928,"Tennessee",36,-86
"8560",2020-04-28,"TX",26171,274213,11786,690,300384,"Texas",31,-100
"8561",2020-04-28,"UT",4343,98096,1704,45,102439,"Utah",39,-111
"8562",2020-04-28,"VA",14339,68959,1914,492,83858,"Virginia",38,-79
"8563",2020-04-28,"VI",59,719,51,4,835,"Virgin Islands",18.35,-64.933333
"8564",2020-04-28,"VT",862,13947,NA,47,14809,"Vermont",44,-72.7
"8565",2020-04-28,"WA",15043,193339,NA,765,208382,"Wahington",47.5,-120.5
"8566",2020-04-28,"WI",7391,63535,NA,300,71119,"Wisconsin",44.5,-89.5
"8567",2020-04-28,"WV",1079,41976,481,37,43055,"West Virginia",39,-80.5
"8568",2020-04-28,"WY",389,8226,343,7,8615,"Wyoming",43,-107.5
"8569",2020-04-27,"AK",345,15911,218,9,16256,"Alaska",65,-150
"8570",2020-04-27,"AL",6499,67498,NA,222,73997,"Alabama",32.7,-86.7
"8571",2020-04-27,"AR",3017,37440,987,50,40457,"Arkansas",34.8,-92.2
"8572",2020-04-27,"AS",0,3,NA,0,20,NA,NA,NA
"8573",2020-04-27,"AZ",6716,59827,1418,275,66543,"Arizona",34,-112
"8574",2020-04-27,"CA",43464,509945,NA,1755,553409,"California",37,-120
"8575",2020-04-27,"CO",13441,49833,2150,680,63274,"Colorado",39,-105.5
"8576",2020-04-27,"CT",25269,54542,NA,1998,79811,"Connecticut",41.6,-72.7
"8577",2020-04-27,"DC",3892,14524,659,185,18416,NA,NA,NA
"8578",2020-04-27,"DE",4162,15454,996,181,19616,"Delaware",39,-75.5
"8579",2020-04-27,"FL",32138,324325,NA,1101,357562,"Florida",28.1,-81.6
"8580",2020-04-27,"GA",23913,103256,NA,971,127169,"Georgia",33,-83.5
"8581",2020-04-27,"GU",142,1424,128,5,1566,"Guam",13.5,144.8
"8582",2020-04-27,"HI",606,28404,488,14,29010,"Hawaii",21.311389,-157.796389
"8583",2020-04-27,"IA",5868,32282,2021,127,38150,"Iowa",42,-93
"8584",2020-04-27,"ID",1897,18127,983,56,20024,"Idaho",45,-114
"8585",2020-04-27,"IL",45883,181745,NA,1983,227628,"Illanois",40,-89
"8586",2020-04-27,"IN",15961,68515,NA,844,84476,"Indiana",40,-86
"8587",2020-04-27,"KS",3328,23839,NA,120,27167,"Kansas",38.5,-98
"8588",2020-04-27,"KY",4074,44400,1511,208,48474,"Kentucky",37.5,-85
"8589",2020-04-27,"LA",27068,119921,17303,1697,146989,"Louisiana",31,-92
"8590",2020-04-27,"MA",56462,188425,NA,3003,244887,"Massachusetts",42.3,-71.8
"8591",2020-04-27,"MD",19487,85489,1263,1045,104976,"Maryland",39,-76.7
"8592",2020-04-27,"ME",1023,16784,549,51,17807,"Maine",45.5,-69
"8593",2020-04-27,"MI",44709,140972,8342,4148,185681,"Michigan",44,-85
"8594",2020-04-27,"MN",6187,60503,1556,286,66690,"Minnesota",46,-94
"8595",2020-04-27,"MO",7171,63935,NA,288,71106,"Missouri",38.5,-92.5
"8596",2020-04-27,"MP",14,51,11,2,65,NA,NA,NA
"8597",2020-04-27,"MS",6094,57368,NA,229,63462,"Mississippi",33,-90
"8598",2020-04-27,"MT",449,12584,352,14,13033,"Montana",47,-110
"8599",2020-04-27,"NC",9142,100778,NA,306,109920,"North Carolina",35.5,-80
"8600",2020-04-27,"ND",942,21492,350,19,22434,"North Dakota",47,-100
"8601",2020-04-27,"NE",3028,19335,NA,56,22363,"Nebraska",41.5,-100
"8602",2020-04-27,"NH",1864,17860,779,60,19994,"New Hampshire",44,-71.5
"8603",2020-04-27,"NJ",111188,116587,NA,7410,227775,"New Jersey",40,-74.5
"8604",2020-04-27,"NM",2726,53889,650,99,56615,"New Mexico",34,-106
"8605",2020-04-27,"NV",4690,34123,NA,245,38813,"Nevada",39,-117
"8606",2020-04-27,"NY",291996,534099,50751,17303,826095,"New York",43,-75
"8607",2020-04-27,"OH",16325,103692,NA,753,120017,"Ohio",40.5,-82.5
"8608",2020-04-27,"OK",3280,49891,2167,197,53171,"Oklahoma",35.5,-98
"8609",2020-04-27,"OR",2354,48844,NA,92,51198,"Oregon",44,-120.5
"8610",2020-04-27,"PA",42050,161372,NA,1597,203422,"Pennsylvania",41,-77.5
"8611",2020-04-27,"PR",1389,9313,NA,84,12642,"Puerto Rico",18.2,-66.5
"8612",2020-04-27,"RI",7972,43915,452,233,51887,"Rhode Island",41.7,-71.5
"8613",2020-04-27,"SC",5490,45271,3701,174,50761,"South Carolina",34,-81
"8614",2020-04-27,"SD",2245,14130,1316,11,16375,"South Dakota",44.5,-100
"8615",2020-04-27,"TN",9918,144484,4720,184,154402,"Tennessee",36,-86
"8616",2020-04-27,"TX",25297,265220,11170,663,290517,"Texas",31,-100
"8617",2020-04-27,"UT",4233,95962,1641,41,100195,"Utah",39,-111
"8618",2020-04-27,"VA",13535,67144,1843,458,81221,"Virginia",38,-79
"8619",2020-04-27,"VI",59,716,51,4,780,"Virgin Islands",18.35,-64.933333
"8620",2020-04-27,"VT",862,13819,NA,47,14681,"Vermont",44,-72.7
"8621",2020-04-27,"WA",14748,187666,NA,749,202414,"Wahington",47.5,-120.5
"8622",2020-04-27,"WI",7161,61311,NA,281,68676,"Wisconsin",44.5,-89.5
"8623",2020-04-27,"WV",1063,41976,455,36,43039,"West Virginia",39,-80.5
"8624",2020-04-27,"WY",370,7797,342,7,8167,"Wyoming",43,-107.5
"8625",2020-04-26,"AK",341,15836,217,9,16177,"Alaska",65,-150
"8626",2020-04-26,"AL",6270,67281,NA,216,73551,"Alabama",32.7,-86.7
"8627",2020-04-26,"AR",2941,36528,985,49,39469,"Arkansas",34.8,-92.2
"8628",2020-04-26,"AS",0,3,NA,0,20,NA,NA,NA
"8629",2020-04-26,"AZ",6526,58285,1383,275,64811,"Arizona",34,-112
"8630",2020-04-26,"CA",42164,483920,NA,1710,526084,"California",37,-120
"8631",2020-04-26,"CO",12968,46823,2150,672,59791,"Colorado",39,-105.5
"8632",2020-04-26,"CT",25269,54542,NA,1924,79811,"Connecticut",41.6,-72.7
"8633",2020-04-26,"DC",3841,14227,657,178,18068,NA,NA,NA
"8634",2020-04-26,"DE",4034,15215,911,168,19249,"Delaware",39,-75.5
"8635",2020-04-26,"FL",31528,313085,NA,1094,345796,"Florida",28.1,-81.6
"8636",2020-04-26,"GA",23401,99822,NA,912,123223,"Georgia",33,-83.5
"8637",2020-04-26,"GU",141,1387,128,5,1528,"Guam",13.5,144.8
"8638",2020-04-26,"HI",603,27880,482,14,28483,"Hawaii",21.311389,-157.796389
"8639",2020-04-26,"IA",5476,30614,1900,118,36090,"Iowa",42,-93
"8640",2020-04-26,"ID",1887,17611,938,56,19498,"Idaho",45,-114
"8641",2020-04-26,"IL",43903,171049,NA,1933,214952,"Illanois",40,-89
"8642",2020-04-26,"IN",15012,66696,NA,813,81708,"Indiana",40,-86
"8643",2020-04-26,"KS",3174,23053,NA,118,26227,"Kansas",38.5,-98
"8644",2020-04-26,"KY",3905,42653,1501,205,46558,"Kentucky",37.5,-85
"8645",2020-04-26,"LA",26773,116263,14927,1670,143036,"Louisiana",31,-92
"8646",2020-04-26,"MA",54938,181162,NA,2899,236100,"Massachusetts",42.3,-71.8
"8647",2020-04-26,"MD",18581,78084,1177,1001,96665,"Maryland",39,-76.7
"8648",2020-04-26,"ME",1015,16784,532,50,17799,"Maine",45.5,-69
"8649",2020-04-26,"MI",43789,134431,8342,4036,178220,"Michigan",44,-85
"8650",2020-04-26,"MN",5512,59161,1502,272,64673,"Minnesota",46,-94
"8651",2020-04-26,"MO",6997,62751,NA,274,69748,"Missouri",38.5,-92.5
"8652",2020-04-26,"MP",14,51,11,2,65,NA,NA,NA
"8653",2020-04-26,"MS",5911,54877,NA,227,60788,"Mississippi",33,-90
"8654",2020-04-26,"MT",448,12414,339,14,12862,"Montana",47,-110
"8655",2020-04-26,"NC",8830,99064,NA,299,107894,"North Carolina",35.5,-80
"8656",2020-04-26,"ND",867,19850,326,17,20717,"North Dakota",47,-100
"8657",2020-04-26,"NE",2732,18496,NA,53,21228,"Nebraska",41.5,-100
"8658",2020-04-26,"NH",1787,16964,777,60,19301,"New Hampshire",44,-71.5
"8659",2020-04-26,"NJ",109038,114106,NA,7271,223144,"New Jersey",40,-74.5
"8660",2020-04-26,"NM",2660,51075,614,93,53735,"New Mexico",34,-106
"8661",2020-04-26,"NV",4602,33584,NA,235,38186,"Nevada",39,-117
"8662",2020-04-26,"NY",288045,517305,49687,16966,805350,"New York",43,-75
"8663",2020-04-26,"OH",15963,100423,NA,728,116386,"Ohio",40.5,-82.5
"8664",2020-04-26,"OK",3253,49891,2139,195,53144,"Oklahoma",35.5,-98
"8665",2020-04-26,"OR",2311,46653,NA,91,48964,"Oregon",44,-120.5
"8666",2020-04-26,"PA",41165,157428,NA,1550,198593,"Pennsylvania",41,-77.5
"8667",2020-04-26,"PR",1371,9313,NA,84,12624,"Puerto Rico",18.2,-66.5
"8668",2020-04-26,"RI",7769,42746,433,226,50515,"Rhode Island",41.7,-71.5
"8669",2020-04-26,"SC",5490,45271,3701,174,50761,"South Carolina",34,-81
"8670",2020-04-26,"SD",2212,14062,1257,11,16274,"South Dakota",44.5,-100
"8671",2020-04-26,"TN",9667,137807,4527,181,147474,"Tennessee",36,-86
"8672",2020-04-26,"TX",24631,251390,10763,648,276021,"Texas",31,-100
"8673",2020-04-26,"UT",4123,91579,1568,41,95702,"Utah",39,-111
"8674",2020-04-26,"VA",12970,63630,1815,448,77139,"Virginia",38,-79
"8675",2020-04-26,"VI",57,700,51,4,776,"Virgin Islands",18.35,-64.933333
"8676",2020-04-26,"VT",855,13518,NA,46,14373,"Vermont",44,-72.7
"8677",2020-04-26,"WA",14379,182238,NA,738,196617,"Wahington",47.5,-120.5
"8678",2020-04-26,"WI",6963,59235,NA,272,66395,"Wisconsin",44.5,-89.5
"8679",2020-04-26,"WV",1044,38019,455,34,39063,"West Virginia",39,-80.5
"8680",2020-04-26,"WY",362,7797,334,7,8159,"Wyoming",43,-107.5
"8681",2020-04-25,"AK",339,15393,217,9,15732,"Alaska",65,-150
"8682",2020-04-25,"AL",6137,65207,NA,212,71344,"Alabama",32.7,-86.7
"8683",2020-04-25,"AR",2829,35224,964,47,38053,"Arkansas",34.8,-92.2
"8684",2020-04-25,"AS",0,3,NA,0,20,NA,NA,NA
"8685",2020-04-25,"AZ",6280,56228,1345,266,62508,"Arizona",34,-112
"8686",2020-04-25,"CA",41137,464898,NA,1651,506035,"California",37,-120
"8687",2020-04-25,"CO",12255,44533,2086,674,56788,"Colorado",39,-105.5
"8688",2020-04-25,"CT",24582,53020,NA,1862,77602,"Connecticut",41.6,-72.7
"8689",2020-04-25,"DC",3699,13603,652,165,17302,NA,NA,NA
"8690",2020-04-25,"DE",3576,14122,809,155,17698,"Delaware",39,-75.5
"8691",2020-04-25,"FL",30839,302260,NA,1075,334391,"Florida",28.1,-81.6
"8692",2020-04-25,"GA",22695,96319,NA,904,119014,"Georgia",33,-83.5
"8693",2020-04-25,"GU",141,1308,128,5,1449,"Guam",13.5,144.8
"8694",2020-04-25,"HI",601,27439,463,13,28040,"Hawaii",21.311389,-157.796389
"8695",2020-04-25,"IA",5092,29258,1723,112,34350,"Iowa",42,-93
"8696",2020-04-25,"ID",1870,17611,867,54,19481,"Idaho",45,-114
"8697",2020-04-25,"IL",41777,159840,NA,1874,201617,"Illanois",40,-89
"8698",2020-04-25,"IN",14395,65379,NA,785,79774,"Indiana",40,-86
"8699",2020-04-25,"KS",3056,22143,NA,117,25199,"Kansas",38.5,-98
"8700",2020-04-25,"KY",3779,41183,1341,200,44962,"Kentucky",37.5,-85
"8701",2020-04-25,"LA",26512,112490,14927,1644,139002,"Louisiana",31,-92
"8702",2020-04-25,"MA",53348,173497,NA,2877,226845,"Massachusetts",42.3,-71.8
"8703",2020-04-25,"MD",17766,71357,1165,948,89123,"Maryland",39,-76.7
"8704",2020-04-25,"ME",990,16784,519,50,17774,"Maine",45.5,-69
"8705",2020-04-25,"MI",43263,128955,8342,3929,172218,"Michigan",44,-85
"8706",2020-04-25,"MN",5127,56982,1410,244,62109,"Minnesota",46,-94
"8707",2020-04-25,"MO",6826,60392,NA,273,67218,"Missouri",38.5,-92.5
"8708",2020-04-25,"MP",14,51,11,2,65,NA,NA,NA
"8709",2020-04-25,"MS",5718,53239,NA,221,58957,"Mississippi",33,-90
"8710",2020-04-25,"MT",445,12052,339,14,12497,"Montana",47,-110
"8711",2020-04-25,"NC",8623,96642,NA,289,105265,"North Carolina",35.5,-80
"8712",2020-04-25,"ND",803,18547,310,16,19350,"North Dakota",47,-100
"8713",2020-04-25,"NE",2421,17552,NA,50,19973,"Nebraska",41.5,-100
"8714",2020-04-25,"NH",1720,16007,578,53,18125,"New Hampshire",44,-71.5
"8715",2020-04-25,"NJ",105523,108163,NA,7169,213686,"New Jersey",40,-74.5
"8716",2020-04-25,"NM",2521,48989,614,84,51510,"New Mexico",34,-106
"8717",2020-04-25,"NV",4539,32669,NA,229,37208,"Nevada",39,-117
"8718",2020-04-25,"NY",282143,495425,47935,16599,777568,"New York",43,-75
"8719",2020-04-25,"OH",15587,96396,NA,711,111983,"Ohio",40.5,-82.5
"8720",2020-04-25,"OK",3193,49891,2080,194,53084,"Oklahoma",35.5,-98
"8721",2020-04-25,"OR",2253,45124,NA,87,47377,"Oregon",44,-120.5
"8722",2020-04-25,"PA",40049,152886,NA,1537,192935,"Pennsylvania",41,-77.5
"8723",2020-04-25,"PR",1307,9313,NA,83,12560,"Puerto Rico",18.2,-66.5
"8724",2020-04-25,"RI",7493,40860,410,215,48353,"Rhode Island",41.7,-71.5
"8725",2020-04-25,"SC",5253,43761,3701,166,49014,"South Carolina",34,-81
"8726",2020-04-25,"SD",2147,13449,1223,10,15596,"South Dakota",44.5,-100
"8727",2020-04-25,"TN",9189,132217,4467,178,141406,"Tennessee",36,-86
"8728",2020-04-25,"TX",23773,239043,9986,623,262816,"Texas",31,-100
"8729",2020-04-25,"UT",3948,86258,1399,41,90206,"Utah",39,-111
"8730",2020-04-25,"VA",12366,60276,1717,436,74047,"Virginia",38,-79
"8731",2020-04-25,"VI",55,693,51,3,770,"Virgin Islands",18.35,-64.933333
"8732",2020-04-25,"VT",852,13270,NA,46,14122,"Vermont",44,-72.7
"8733",2020-04-25,"WA",14266,180266,NA,665,194532,"Wahington",47.5,-120.5
"8734",2020-04-25,"WI",6715,57138,NA,266,64094,"Wisconsin",44.5,-89.5
"8735",2020-04-25,"WV",1020,31946,439,32,32966,"West Virginia",39,-80.5
"8736",2020-04-25,"WY",349,7797,321,7,8146,"Wyoming",43,-107.5
"8737",2020-04-24,"AK",339,11942,208,9,12281,"Alaska",65,-150
"8738",2020-04-24,"AL",5832,46863,NA,197,52695,"Alabama",32.7,-86.7
"8739",2020-04-24,"AR",2741,32837,929,45,35578,"Arkansas",34.8,-92.2
"8740",2020-04-24,"AS",0,3,NA,NA,20,NA,NA,NA
"8741",2020-04-24,"AZ",6045,54669,1313,266,60714,"Arizona",34,-112
"8742",2020-04-24,"CA",39254,454919,NA,1562,494173,"California",37,-120
"8743",2020-04-24,"CO",11262,41062,NA,552,52324,"Colorado",39,-105.5
"8744",2020-04-24,"CT",23921,50117,NA,1764,74038,"Connecticut",41.6,-72.7
"8745",2020-04-24,"DC",3528,13005,651,153,16533,NA,NA,NA
"8746",2020-04-24,"DE",3442,13937,703,147,17379,"Delaware",39,-75.5
"8747",2020-04-24,"FL",30174,286785,NA,1031,318246,"Florida",28.1,-81.6
"8748",2020-04-24,"GA",22147,85029,NA,892,107176,"Georgia",33,-83.5
"8749",2020-04-24,"GU",140,1233,126,5,1373,"Guam",13.5,144.8
"8750",2020-04-24,"HI",596,26291,455,12,26887,"Hawaii",21.311389,-157.796389
"8751",2020-04-24,"IA",4445,27528,1604,107,31973,"Iowa",42,-93
"8752",2020-04-24,"ID",1836,17611,822,54,19447,"Idaho",45,-114
"8753",2020-04-24,"IL",39658,149974,NA,1795,189632,"Illanois",40,-89
"8754",2020-04-24,"IN",13680,61873,NA,741,75553,"Indiana",40,-86
"8755",2020-04-24,"KS",2777,20811,NA,111,23588,"Kansas",38.5,-98
"8756",2020-04-24,"KY",3481,39363,1335,191,42844,"Kentucky",37.5,-85
"8757",2020-04-24,"LA",26140,111972,14927,1601,138112,"Louisiana",31,-92
"8758",2020-04-24,"MA",50969,164244,NA,2877,215213,"Massachusetts",42.3,-71.8
"8759",2020-04-24,"MD",16616,68100,1108,899,84716,"Maryland",39,-76.7
"8760",2020-04-24,"ME",965,16784,499,47,17749,"Maine",45.5,-69
"8761",2020-04-24,"MI",42730,123054,3237,3818,165784,"Michigan",44,-85
"8762",2020-04-24,"MN",4788,54706,1373,221,59494,"Minnesota",46,-94
"8763",2020-04-24,"MO",6625,58582,NA,262,65207,"Missouri",38.5,-92.5
"8764",2020-04-24,"MP",14,51,11,2,65,NA,NA,NA
"8765",2020-04-24,"MS",5434,50236,NA,209,55670,"Mississippi",33,-90
"8766",2020-04-24,"MT",444,11683,325,14,12127,"Montana",47,-110
