,date,state,cases,deaths,state_name,lat,long
429,13/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
430,13/03/2020,ES,1,0,Espirito Santo,-20.266667,-40.283333
431,13/03/2020,MG,2,0,Minas Gerais,-19.816667,-43.95
432,13/03/2020,RJ,16,0,Rio de Janeiro,-22.9,-43.2
433,13/03/2020,SP,56,0,Sao Paulo,-23.533333,-46.633333
434,13/03/2020,PR,6,0,Parana,-24,-51
435,13/03/2020,RS,4,0,Rio Grande do Sul,-30,-53
436,13/03/2020,SC,2,0,Santa Catarina,-27.25,-50.333333
437,14/03/2020,DF,6,0,Distrito Federal,-15.795,-47.757778
438,14/03/2020,GO,3,0,Goias,-15.933333,-50.133333
439,14/03/2020,MS,0,0,MatoGrosso do Sul,-20.442778,-54.645833
440,14/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
441,14/03/2020,AL,1,0,Alagoas,-9.57,-36.55
442,14/03/2020,BA,2,0,Bahia,-12,-41
443,14/03/2020,CE,0,0,Ceara,-5.08,-39.65
444,14/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
445,14/03/2020,PB,0,0,Paraiba,-7.166667,-36.833333
446,14/03/2020,PE,2,0,Pernambuco,-8.333333,-37.8
447,14/03/2020,PI,0,0,Piaui,-8.233333,-43.1
448,14/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
449,14/03/2020,SE,0,0,Sergipe,-10.56,-37.36
450,14/03/2020,AC,0,0,Acre,-9,-70
451,14/03/2020,AM,0,0,Amazonas,-5,-63
452,14/03/2020,AP,0,0,Amapa,1,-52
453,14/03/2020,PA,0,0,Para,-5.666667,-52.733333
454,14/03/2020,RO,0,0,Rondonia,-10.9,-62.76
455,14/03/2020,RR,0,0,Roraima,2.05,-61.4
456,14/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
457,14/03/2020,ES,1,0,Espirito Santo,-20.266667,-40.283333
458,14/03/2020,MG,2,0,Minas Gerais,-19.816667,-43.95
459,14/03/2020,RJ,22,0,Rio de Janeiro,-22.9,-43.2
460,14/03/2020,SP,65,0,Sao Paulo,-23.533333,-46.633333
461,14/03/2020,PR,6,0,Parana,-24,-51
462,14/03/2020,RS,6,0,Rio Grande do Sul,-30,-53
463,14/03/2020,SC,4,0,Santa Catarina,-27.25,-50.333333
464,15/03/2020,DF,8,0,Distrito Federal,-15.795,-47.757778
465,15/03/2020,GO,3,0,Goias,-15.933333,-50.133333
466,15/03/2020,MS,0,0,MatoGrosso do Sul,-20.442778,-54.645833
467,15/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
468,15/03/2020,AL,1,0,Alagoas,-9.57,-36.55
469,15/03/2020,BA,2,0,Bahia,-12,-41
470,15/03/2020,CE,0,0,Ceara,-5.08,-39.65
471,15/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
472,15/03/2020,PB,0,0,Paraiba,-7.166667,-36.833333
473,15/03/2020,PE,2,0,Pernambuco,-8.333333,-37.8
474,15/03/2020,PI,0,0,Piaui,-8.233333,-43.1
475,15/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
476,15/03/2020,SE,1,0,Sergipe,-10.56,-37.36
477,15/03/2020,AC,0,0,Acre,-9,-70
478,15/03/2020,AM,1,0,Amazonas,-5,-63
479,15/03/2020,AP,0,0,Amapa,1,-52
480,15/03/2020,PA,0,0,Para,-5.666667,-52.733333
481,15/03/2020,RO,0,0,Rondonia,-10.9,-62.76
482,15/03/2020,RR,0,0,Roraima,2.05,-61.4
483,15/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
484,15/03/2020,ES,1,0,Espirito Santo,-20.266667,-40.283333
485,15/03/2020,MG,2,0,Minas Gerais,-19.816667,-43.95
486,15/03/2020,RJ,24,0,Rio de Janeiro,-22.9,-43.2
487,15/03/2020,SP,136,0,Sao Paulo,-23.533333,-46.633333
488,15/03/2020,PR,6,0,Parana,-24,-51
489,15/03/2020,RS,6,0,Rio Grande do Sul,-30,-53
490,15/03/2020,SC,6,0,Santa Catarina,-27.25,-50.333333
491,16/03/2020,DF,13,0,Distrito Federal,-15.795,-47.757778
492,16/03/2020,GO,3,0,Goias,-15.933333,-50.133333
493,16/03/2020,MS,2,0,MatoGrosso do Sul,-20.442778,-54.645833
494,16/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
495,16/03/2020,AL,1,0,Alagoas,-9.57,-36.55
496,16/03/2020,BA,2,0,Bahia,-12,-41
497,16/03/2020,CE,0,0,Ceara,-5.08,-39.65
498,16/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
499,16/03/2020,PB,0,0,Paraiba,-7.166667,-36.833333
500,16/03/2020,PE,2,0,Pernambuco,-8.333333,-37.8
501,16/03/2020,PI,0,0,Piaui,-8.233333,-43.1
502,16/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
503,16/03/2020,SE,1,0,Sergipe,-10.56,-37.36
504,16/03/2020,AC,0,0,Acre,-9,-70
505,16/03/2020,AM,1,0,Amazonas,-5,-63
506,16/03/2020,AP,0,0,Amapa,1,-52
507,16/03/2020,PA,0,0,Para,-5.666667,-52.733333
508,16/03/2020,RO,0,0,Rondonia,-10.9,-62.76
509,16/03/2020,RR,0,0,Roraima,2.05,-61.4
510,16/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
511,16/03/2020,ES,1,0,Espirito Santo,-20.266667,-40.283333
512,16/03/2020,MG,5,0,Minas Gerais,-19.816667,-43.95
513,16/03/2020,RJ,31,0,Rio de Janeiro,-22.9,-43.2
514,16/03/2020,SP,152,0,Sao Paulo,-23.533333,-46.633333
515,16/03/2020,PR,6,0,Parana,-24,-51
516,16/03/2020,RS,6,0,Rio Grande do Sul,-30,-53
517,16/03/2020,SC,7,0,Santa Catarina,-27.25,-50.333333
518,17/03/2020,DF,22,0,Distrito Federal,-15.795,-47.757778
519,17/03/2020,GO,6,0,Goias,-15.933333,-50.133333
520,17/03/2020,MS,4,0,MatoGrosso do Sul,-20.442778,-54.645833
521,17/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
522,17/03/2020,AL,1,0,Alagoas,-9.57,-36.55
523,17/03/2020,BA,3,0,Bahia,-12,-41
524,17/03/2020,CE,5,0,Ceara,-5.08,-39.65
525,17/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
526,17/03/2020,PB,0,0,Paraiba,-7.166667,-36.833333
527,17/03/2020,PE,16,0,Pernambuco,-8.333333,-37.8
528,17/03/2020,PI,0,0,Piaui,-8.233333,-43.1
529,17/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
530,17/03/2020,SE,4,0,Sergipe,-10.56,-37.36
531,17/03/2020,AC,0,0,Acre,-9,-70
532,17/03/2020,AM,1,0,Amazonas,-5,-63
533,17/03/2020,AP,0,0,Amapa,1,-52
534,17/03/2020,PA,0,0,Para,-5.666667,-52.733333
535,17/03/2020,RO,0,0,Rondonia,-10.9,-62.76
536,17/03/2020,RR,0,0,Roraima,2.05,-61.4
537,17/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
538,17/03/2020,ES,1,0,Espirito Santo,-20.266667,-40.283333
539,17/03/2020,MG,7,0,Minas Gerais,-19.816667,-43.95
540,17/03/2020,RJ,33,0,Rio de Janeiro,-22.9,-43.2
541,17/03/2020,SP,164,1,Sao Paulo,-23.533333,-46.633333
542,17/03/2020,PR,6,0,Parana,-24,-51
543,17/03/2020,RS,10,0,Rio Grande do Sul,-30,-53
544,17/03/2020,SC,7,0,Santa Catarina,-27.25,-50.333333
545,18/03/2020,DF,26,0,Distrito Federal,-15.795,-47.757778
546,18/03/2020,GO,8,0,Goias,-15.933333,-50.133333
547,18/03/2020,MS,7,0,MatoGrosso do Sul,-20.442778,-54.645833
548,18/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
549,18/03/2020,AL,1,0,Alagoas,-9.57,-36.55
550,18/03/2020,BA,3,0,Bahia,-12,-41
551,18/03/2020,CE,9,0,Ceara,-5.08,-39.65
552,18/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
553,18/03/2020,PB,0,0,Paraiba,-7.166667,-36.833333
554,18/03/2020,PE,16,0,Pernambuco,-8.333333,-37.8
555,18/03/2020,PI,0,0,Piaui,-8.233333,-43.1
556,18/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
557,18/03/2020,SE,5,0,Sergipe,-10.56,-37.36
558,18/03/2020,AC,0,0,Acre,-9,-70
559,18/03/2020,AM,1,0,Amazonas,-5,-63
560,18/03/2020,AP,0,0,Amapa,1,-52
561,18/03/2020,PA,0,0,Para,-5.666667,-52.733333
562,18/03/2020,RO,0,0,Rondonia,-10.9,-62.76
563,18/03/2020,RR,0,0,Roraima,2.05,-61.4
564,18/03/2020,TO,0,0,Tocantins,-10.183333,-48.333333
565,18/03/2020,ES,9,0,Espirito Santo,-20.266667,-40.283333
566,18/03/2020,MG,15,0,Minas Gerais,-19.816667,-43.95
567,18/03/2020,RJ,45,0,Rio de Janeiro,-22.9,-43.2
568,18/03/2020,SP,240,4,Sao Paulo,-23.533333,-46.633333
569,18/03/2020,PR,13,0,Parana,-24,-51
570,18/03/2020,RS,19,0,Rio Grande do Sul,-30,-53
571,18/03/2020,SC,10,0,Santa Catarina,-27.25,-50.333333
572,19/03/2020,DF,42,0,Distrito Federal,-15.795,-47.757778
573,19/03/2020,GO,12,0,Goias,-15.933333,-50.133333
574,19/03/2020,MS,7,0,MatoGrosso do Sul,-20.442778,-54.645833
575,19/03/2020,MT,0,0,MatoGrosso,-15.566667,-56.066667
576,19/03/2020,AL,4,0,Alagoas,-9.57,-36.55
577,19/03/2020,BA,30,0,Bahia,-12,-41
578,19/03/2020,CE,20,0,Ceara,-5.08,-39.65
579,19/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
580,19/03/2020,PB,1,0,Paraiba,-7.166667,-36.833333
581,19/03/2020,PE,28,0,Pernambuco,-8.333333,-37.8
582,19/03/2020,PI,0,0,Piaui,-8.233333,-43.1
583,19/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
584,19/03/2020,SE,6,0,Sergipe,-10.56,-37.36
585,19/03/2020,AC,3,0,Acre,-9,-70
586,19/03/2020,AM,3,0,Amazonas,-5,-63
587,19/03/2020,AP,0,0,Amapa,1,-52
588,19/03/2020,PA,1,0,Para,-5.666667,-52.733333
589,19/03/2020,RO,0,0,Rondonia,-10.9,-62.76
590,19/03/2020,RR,0,0,Roraima,2.05,-61.4
591,19/03/2020,TO,1,0,Tocantins,-10.183333,-48.333333
592,19/03/2020,ES,11,0,Espirito Santo,-20.266667,-40.283333
593,19/03/2020,MG,29,0,Minas Gerais,-19.816667,-43.95
594,19/03/2020,RJ,65,2,Rio de Janeiro,-22.9,-43.2
595,19/03/2020,SP,286,4,Sao Paulo,-23.533333,-46.633333
596,19/03/2020,PR,23,0,Parana,-24,-51
597,19/03/2020,RS,28,0,Rio Grande do Sul,-30,-53
598,19/03/2020,SC,20,0,Santa Catarina,-27.25,-50.333333
599,20/03/2020,DF,87,0,Distrito Federal,-15.795,-47.757778
600,20/03/2020,GO,15,0,Goias,-15.933333,-50.133333
601,20/03/2020,MS,9,0,MatoGrosso do Sul,-20.442778,-54.645833
602,20/03/2020,MT,1,0,MatoGrosso,-15.566667,-56.066667
603,20/03/2020,AL,5,0,Alagoas,-9.57,-36.55
604,20/03/2020,BA,33,0,Bahia,-12,-41
605,20/03/2020,CE,55,0,Ceara,-5.08,-39.65
606,20/03/2020,MA,0,0,Maranhao,-6.183333,-45.616667
607,20/03/2020,PB,1,0,Paraiba,-7.166667,-36.833333
608,20/03/2020,PE,30,0,Pernambuco,-8.333333,-37.8
609,20/03/2020,PI,3,0,Piaui,-8.233333,-43.1
610,20/03/2020,RN,1,0,Rio Grande do Norte,-5.74,-36.55
611,20/03/2020,SE,6,0,Sergipe,-10.56,-37.36
612,20/03/2020,AC,7,0,Acre,-9,-70
613,20/03/2020,AM,3,0,Amazonas,-5,-63
614,20/03/2020,AP,1,0,Amapa,1,-52
615,20/03/2020,PA,2,0,Para,-5.666667,-52.733333
616,20/03/2020,RO,1,0,Rondonia,-10.9,-62.76
617,20/03/2020,RR,0,0,Roraima,2.05,-61.4
618,20/03/2020,TO,1,0,Tocantins,-10.183333,-48.333333
619,20/03/2020,ES,13,0,Espirito Santo,-20.266667,-40.283333
620,20/03/2020,MG,35,0,Minas Gerais,-19.816667,-43.95
621,20/03/2020,RJ,109,2,Rio de Janeiro,-22.9,-43.2
622,20/03/2020,SP,396,9,Sao Paulo,-23.533333,-46.633333
623,20/03/2020,PR,32,0,Parana,-24,-51
624,20/03/2020,RS,37,0,Rio Grande do Sul,-30,-53
625,20/03/2020,SC,21,0,Santa Catarina,-27.25,-50.333333
626,21/03/2020,DF,100,0,Distrito Federal,-15.795,-47.757778
627,21/03/2020,GO,20,0,Goias,-15.933333,-50.133333
628,21/03/2020,MS,16,0,MatoGrosso do Sul,-20.442778,-54.645833
629,21/03/2020,MT,2,0,MatoGrosso,-15.566667,-56.066667
630,21/03/2020,AL,7,0,Alagoas,-9.57,-36.55
631,21/03/2020,BA,41,0,Bahia,-12,-41
632,21/03/2020,CE,68,0,Ceara,-5.08,-39.65
633,21/03/2020,MA,1,0,Maranhao,-6.183333,-45.616667
634,21/03/2020,PB,1,0,Paraiba,-7.166667,-36.833333
635,21/03/2020,PE,30,0,Pernambuco,-8.333333,-37.8
636,21/03/2020,PI,4,0,Piaui,-8.233333,-43.1
637,21/03/2020,RN,6,0,Rio Grande do Norte,-5.74,-36.55
638,21/03/2020,SE,10,0,Sergipe,-10.56,-37.36
639,21/03/2020,AC,9,0,Acre,-9,-70
640,21/03/2020,AM,11,0,Amazonas,-5,-63
641,21/03/2020,AP,1,0,Amapa,1,-52
642,21/03/2020,PA,2,0,Para,-5.666667,-52.733333
643,21/03/2020,RO,1,0,Rondonia,-10.9,-62.76
644,21/03/2020,RR,0,0,Roraima,2.05,-61.4
645,21/03/2020,TO,2,0,Tocantins,-10.183333,-48.333333
646,21/03/2020,ES,26,0,Espirito Santo,-20.266667,-40.283333
647,21/03/2020,MG,38,0,Minas Gerais,-19.816667,-43.95
648,21/03/2020,RJ,119,3,Rio de Janeiro,-22.9,-43.2
649,21/03/2020,SP,459,15,Sao Paulo,-23.533333,-46.633333
650,21/03/2020,PR,43,0,Parana,-24,-51
651,21/03/2020,RS,60,0,Rio Grande do Sul,-30,-53
652,21/03/2020,SC,51,0,Santa Catarina,-27.25,-50.333333
653,22/03/2020,DF,117,0,Distrito Federal,-15.795,-47.757778
654,22/03/2020,GO,21,0,Goias,-15.933333,-50.133333
655,22/03/2020,MS,21,0,MatoGrosso do Sul,-20.442778,-54.645833
656,22/03/2020,MT,2,0,MatoGrosso,-15.566667,-56.066667
657,22/03/2020,AL,7,0,Alagoas,-9.57,-36.55
658,22/03/2020,BA,49,0,Bahia,-12,-41
659,22/03/2020,CE,112,0,Ceara,-5.08,-39.65
660,22/03/2020,MA,2,0,Maranhao,-6.183333,-45.616667
661,22/03/2020,PB,1,0,Paraiba,-7.166667,-36.833333
662,22/03/2020,PE,37,0,Pernambuco,-8.333333,-37.8
663,22/03/2020,PI,4,0,Piaui,-8.233333,-43.1
664,22/03/2020,RN,9,0,Rio Grande do Norte,-5.74,-36.55
665,22/03/2020,SE,10,0,Sergipe,-10.56,-37.36
666,22/03/2020,AC,11,0,Acre,-9,-70
667,22/03/2020,AM,26,0,Amazonas,-5,-63
668,22/03/2020,AP,1,0,Amapa,1,-52
669,22/03/2020,PA,4,0,Para,-5.666667,-52.733333
670,22/03/2020,RO,3,0,Rondonia,-10.9,-62.76
671,22/03/2020,RR,2,0,Roraima,2.05,-61.4
672,22/03/2020,TO,2,0,Tocantins,-10.183333,-48.333333
673,22/03/2020,ES,26,0,Espirito Santo,-20.266667,-40.283333
674,22/03/2020,MG,83,0,Minas Gerais,-19.816667,-43.95
675,22/03/2020,RJ,186,3,Rio de Janeiro,-22.9,-43.2
676,22/03/2020,SP,631,22,Sao Paulo,-23.533333,-46.633333
677,22/03/2020,PR,50,0,Parana,-24,-51
678,22/03/2020,RS,72,0,Rio Grande do Sul,-30,-53
679,22/03/2020,SC,57,0,Santa Catarina,-27.25,-50.333333
680,23/03/2020,DF,133,0,Distrito Federal,-15.795,-47.757778
681,23/03/2020,GO,23,0,Goias,-15.933333,-50.133333
682,23/03/2020,MS,21,0,MatoGrosso do Sul,-20.442778,-54.645833
683,23/03/2020,MT,2,0,MatoGrosso,-15.566667,-56.066667
684,23/03/2020,AL,7,0,Alagoas,-9.57,-36.55
685,23/03/2020,BA,63,0,Bahia,-12,-41
686,23/03/2020,CE,163,0,Ceara,-5.08,-39.65
687,23/03/2020,MA,2,0,Maranhao,-6.183333,-45.616667
688,23/03/2020,PB,2,0,Paraiba,-7.166667,-36.833333
689,23/03/2020,PE,42,0,Pernambuco,-8.333333,-37.8
690,23/03/2020,PI,6,0,Piaui,-8.233333,-43.1
691,23/03/2020,RN,13,0,Rio Grande do Norte,-5.74,-36.55
692,23/03/2020,SE,10,0,Sergipe,-10.56,-37.36
693,23/03/2020,AC,11,0,Acre,-9,-70
694,23/03/2020,AM,32,0,Amazonas,-5,-63
695,23/03/2020,AP,1,0,Amapa,1,-52
696,23/03/2020,PA,5,0,Para,-5.666667,-52.733333
697,23/03/2020,RO,3,0,Rondonia,-10.9,-62.76
698,23/03/2020,RR,2,0,Roraima,2.05,-61.4
699,23/03/2020,TO,5,0,Tocantins,-10.183333,-48.333333
700,23/03/2020,ES,29,0,Espirito Santo,-20.266667,-40.283333
701,23/03/2020,MG,128,0,Minas Gerais,-19.816667,-43.95
702,23/03/2020,RJ,233,4,Rio de Janeiro,-22.9,-43.2
703,23/03/2020,SP,745,30,Sao Paulo,-23.533333,-46.633333
704,23/03/2020,PR,56,0,Parana,-24,-51
705,23/03/2020,RS,86,0,Rio Grande do Sul,-30,-53
706,23/03/2020,SC,68,0,Santa Catarina,-27.25,-50.333333
707,24/03/2020,DF,160,0,Distrito Federal,-15.795,-47.757778
708,24/03/2020,GO,27,0,Goias,-15.933333,-50.133333
709,24/03/2020,MS,23,0,MatoGrosso do Sul,-20.442778,-54.645833
710,24/03/2020,MT,7,0,MatoGrosso,-15.566667,-56.066667
711,24/03/2020,AL,9,0,Alagoas,-9.57,-36.55
712,24/03/2020,BA,76,0,Bahia,-12,-41
713,24/03/2020,CE,182,0,Ceara,-5.08,-39.65
714,24/03/2020,MA,8,0,Maranhao,-6.183333,-45.616667
715,24/03/2020,PB,3,0,Paraiba,-7.166667,-36.833333
716,24/03/2020,PE,42,0,Pernambuco,-8.333333,-37.8
717,24/03/2020,PI,6,0,Piaui,-8.233333,-43.1
718,24/03/2020,RN,13,0,Rio Grande do Norte,-5.74,-36.55
719,24/03/2020,SE,15,0,Sergipe,-10.56,-37.36
720,24/03/2020,AC,17,0,Acre,-9,-70
721,24/03/2020,AM,47,0,Amazonas,-5,-63
722,24/03/2020,AP,1,0,Amapa,1,-52
723,24/03/2020,PA,5,0,Para,-5.666667,-52.733333
724,24/03/2020,RO,3,0,Rondonia,-10.9,-62.76
725,24/03/2020,RR,2,0,Roraima,2.05,-61.4
726,24/03/2020,TO,7,0,Tocantins,-10.183333,-48.333333
727,24/03/2020,ES,33,0,Espirito Santo,-20.266667,-40.283333
728,24/03/2020,MG,130,0,Minas Gerais,-19.816667,-43.95
729,24/03/2020,RJ,305,6,Rio de Janeiro,-22.9,-43.2
730,24/03/2020,SP,810,40,Sao Paulo,-23.533333,-46.633333
731,24/03/2020,PR,65,0,Parana,-24,-51
732,24/03/2020,RS,98,0,Rio Grande do Sul,-30,-53
733,24/03/2020,SC,107,0,Santa Catarina,-27.25,-50.333333
734,25/03/2020,DF,160,0,Distrito Federal,-15.795,-47.757778
735,25/03/2020,GO,29,0,Goias,-15.933333,-50.133333
736,25/03/2020,MS,24,0,MatoGrosso do Sul,-20.442778,-54.645833
737,25/03/2020,MT,8,0,MatoGrosso,-15.566667,-56.066667
738,25/03/2020,AL,11,0,Alagoas,-9.57,-36.55
739,25/03/2020,BA,84,0,Bahia,-12,-41
740,25/03/2020,CE,200,0,Ceara,-5.08,-39.65
741,25/03/2020,MA,8,0,Maranhao,-6.183333,-45.616667
742,25/03/2020,PB,3,0,Paraiba,-7.166667,-36.833333
743,25/03/2020,PE,46,1,Pernambuco,-8.333333,-37.8
744,25/03/2020,PI,8,0,Piaui,-8.233333,-43.1
745,25/03/2020,RN,14,0,Rio Grande do Norte,-5.74,-36.55
746,25/03/2020,SE,16,0,Sergipe,-10.56,-37.36
747,25/03/2020,AC,23,0,Acre,-9,-70
748,25/03/2020,AM,54,1,Amazonas,-5,-63
749,25/03/2020,AP,1,0,Amapa,1,-52
750,25/03/2020,PA,7,0,Para,-5.666667,-52.733333
751,25/03/2020,RO,5,0,Rondonia,-10.9,-62.76
752,25/03/2020,RR,8,0,Roraima,2.05,-61.4
753,25/03/2020,TO,7,0,Tocantins,-10.183333,-48.333333
754,25/03/2020,ES,39,0,Espirito Santo,-20.266667,-40.283333
755,25/03/2020,MG,133,0,Minas Gerais,-19.816667,-43.95
756,25/03/2020,RJ,370,6,Rio de Janeiro,-22.9,-43.2
757,25/03/2020,SP,862,48,Sao Paulo,-23.533333,-46.633333
758,25/03/2020,PR,81,0,Parana,-24,-51
759,25/03/2020,RS,123,1,Rio Grande do Sul,-30,-53
760,25/03/2020,SC,109,0,Santa Catarina,-27.25,-50.333333
761,26/03/2020,DF,200,0,Distrito Federal,-15.795,-47.757778
762,26/03/2020,GO,39,1,Goias,-15.933333,-50.133333
763,26/03/2020,MS,25,0,MatoGrosso do Sul,-20.442778,-54.645833
764,26/03/2020,MT,11,0,MatoGrosso,-15.566667,-56.066667
765,26/03/2020,AL,11,0,Alagoas,-9.57,-36.55
766,26/03/2020,BA,104,0,Bahia,-12,-41
767,26/03/2020,CE,235,3,Ceara,-5.08,-39.65
768,26/03/2020,MA,10,0,Maranhao,-6.183333,-45.616667
769,26/03/2020,PB,5,0,Paraiba,-7.166667,-36.833333
770,26/03/2020,PE,48,3,Pernambuco,-8.333333,-37.8
771,26/03/2020,PI,9,0,Piaui,-8.233333,-43.1
772,26/03/2020,RN,19,0,Rio Grande do Norte,-5.74,-36.55
773,26/03/2020,SE,16,0,Sergipe,-10.56,-37.36
774,26/03/2020,AC,24,0,Acre,-9,-70
775,26/03/2020,AM,67,1,Amazonas,-5,-63
776,26/03/2020,AP,2,0,Amapa,1,-52
777,26/03/2020,PA,13,0,Para,-5.666667,-52.733333
778,26/03/2020,RO,5,0,Rondonia,-10.9,-62.76
779,26/03/2020,RR,8,0,Roraima,2.05,-61.4
780,26/03/2020,TO,7,0,Tocantins,-10.183333,-48.333333
781,26/03/2020,ES,39,0,Espirito Santo,-20.266667,-40.283333
782,26/03/2020,MG,153,0,Minas Gerais,-19.816667,-43.95
783,26/03/2020,RJ,421,9,Rio de Janeiro,-22.9,-43.2
784,26/03/2020,SP,1052,58,Sao Paulo,-23.533333,-46.633333
785,26/03/2020,PR,102,0,Parana,-24,-51
786,26/03/2020,RS,168,1,Rio Grande do Sul,-30,-53
787,26/03/2020,SC,122,1,Santa Catarina,-27.25,-50.333333
788,27/03/2020,DF,230,0,Distrito Federal,-15.795,-47.757778
789,27/03/2020,GO,49,1,Goias,-15.933333,-50.133333
790,27/03/2020,MS,28,0,MatoGrosso do Sul,-20.442778,-54.645833
791,27/03/2020,MT,11,0,MatoGrosso,-15.566667,-56.066667
792,27/03/2020,AL,11,0,Alagoas,-9.57,-36.55
793,27/03/2020,BA,115,0,Bahia,-12,-41
794,27/03/2020,CE,282,3,Ceara,-5.08,-39.65
795,27/03/2020,MA,13,0,Maranhao,-6.183333,-45.616667
796,27/03/2020,PB,9,0,Paraiba,-7.166667,-36.833333
797,27/03/2020,PE,56,4,Pernambuco,-8.333333,-37.8
798,27/03/2020,PI,9,0,Piaui,-8.233333,-43.1
799,27/03/2020,RN,28,0,Rio Grande do Norte,-5.74,-36.55
800,27/03/2020,SE,16,0,Sergipe,-10.56,-37.36
801,27/03/2020,AC,25,0,Acre,-9,-70
802,27/03/2020,AM,81,1,Amazonas,-5,-63
803,27/03/2020,AP,2,0,Amapa,1,-52
804,27/03/2020,PA,13,0,Para,-5.666667,-52.733333
805,27/03/2020,RO,6,0,Rondonia,-10.9,-62.76
806,27/03/2020,RR,10,0,Roraima,2.05,-61.4
807,27/03/2020,TO,8,0,Tocantins,-10.183333,-48.333333
808,27/03/2020,ES,47,0,Espirito Santo,-20.266667,-40.283333
809,27/03/2020,MG,189,0,Minas Gerais,-19.816667,-43.95
810,27/03/2020,RJ,493,10,Rio de Janeiro,-22.9,-43.2
811,27/03/2020,SP,1223,68,Sao Paulo,-23.533333,-46.633333
812,27/03/2020,PR,119,2,Parana,-24,-51
813,27/03/2020,RS,195,2,Rio Grande do Sul,-30,-53
814,27/03/2020,SC,149,1,Santa Catarina,-27.25,-50.333333
815,28/03/2020,DF,260,0,Distrito Federal,-15.795,-47.757778
816,28/03/2020,GO,56,1,Goias,-15.933333,-50.133333
817,28/03/2020,MS,31,0,MatoGrosso do Sul,-20.442778,-54.645833
818,28/03/2020,MT,13,0,MatoGrosso,-15.566667,-56.066667
819,28/03/2020,AL,14,0,Alagoas,-9.57,-36.55
820,28/03/2020,BA,127,0,Bahia,-12,-41
821,28/03/2020,CE,314,4,Ceara,-5.08,-39.65
822,28/03/2020,MA,14,0,Maranhao,-6.183333,-45.616667
823,28/03/2020,PB,14,0,Paraiba,-7.166667,-36.833333
824,28/03/2020,PE,68,5,Pernambuco,-8.333333,-37.8
825,28/03/2020,PI,11,1,Piaui,-8.233333,-43.1
826,28/03/2020,RN,45,0,Rio Grande do Norte,-5.74,-36.55
827,28/03/2020,SE,16,0,Sergipe,-10.56,-37.36
828,28/03/2020,AC,25,0,Acre,-9,-70
829,28/03/2020,AM,111,1,Amazonas,-5,-63
830,28/03/2020,AP,4,0,Amapa,1,-52
831,28/03/2020,PA,17,0,Para,-5.666667,-52.733333
832,28/03/2020,RO,6,0,Rondonia,-10.9,-62.76
833,28/03/2020,RR,12,0,Roraima,2.05,-61.4
834,28/03/2020,TO,9,0,Tocantins,-10.183333,-48.333333
835,28/03/2020,ES,53,0,Espirito Santo,-20.266667,-40.283333
836,28/03/2020,MG,205,0,Minas Gerais,-19.816667,-43.95
837,28/03/2020,RJ,558,13,Rio de Janeiro,-22.9,-43.2
838,28/03/2020,SP,1406,84,Sao Paulo,-23.533333,-46.633333
839,28/03/2020,PR,133,2,Parana,-24,-51
840,28/03/2020,RS,197,2,Rio Grande do Sul,-30,-53
841,28/03/2020,SC,184,1,Santa Catarina,-27.25,-50.333333
842,29/03/2020,DF,289,1,Distrito Federal,-15.795,-47.757778
843,29/03/2020,GO,58,1,Goias,-15.933333,-50.133333
844,29/03/2020,MS,36,0,MatoGrosso do Sul,-20.442778,-54.645833
845,29/03/2020,MT,16,0,MatoGrosso,-15.566667,-56.066667
846,29/03/2020,AL,17,0,Alagoas,-9.57,-36.55
847,29/03/2020,BA,154,1,Bahia,-12,-41
848,29/03/2020,CE,348,5,Ceara,-5.08,-39.65
849,29/03/2020,MA,16,0,Maranhao,-6.183333,-45.616667
850,29/03/2020,PB,14,0,Paraiba,-7.166667,-36.833333
851,29/03/2020,PE,73,5,Pernambuco,-8.333333,-37.8
852,29/03/2020,PI,14,1,Piaui,-8.233333,-43.1
853,29/03/2020,RN,68,1,Rio Grande do Norte,-5.74,-36.55
854,29/03/2020,SE,16,0,Sergipe,-10.56,-37.36
855,29/03/2020,AC,34,0,Acre,-9,-70
