,Date.x,state,Confirmed,Deaths,Recovered,lat,long
19374,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19375,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19376,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19377,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19378,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19379,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19380,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19381,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19382,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19383,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19384,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19385,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19386,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19387,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19388,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19389,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19390,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19391,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19392,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19393,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19394,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19395,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19396,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19397,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19398,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19399,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19400,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19401,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19402,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19403,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19404,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19405,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19406,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19407,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19408,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19409,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19410,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19411,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19412,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19413,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19414,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19415,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19416,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19417,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19418,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19419,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19420,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19421,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19422,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19423,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19424,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19425,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19426,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19427,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19428,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19429,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19430,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19431,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19432,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19433,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19434,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19435,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19436,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19437,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19438,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19439,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19440,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19441,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19442,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19443,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19444,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19445,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19446,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19447,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19448,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19449,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19450,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19451,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19452,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19453,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19454,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19455,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19456,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19457,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19458,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19459,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19460,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19461,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19462,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19463,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19464,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19465,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19466,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19467,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19468,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19469,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19470,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19471,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19472,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19473,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19474,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19475,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19476,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19477,23/04/2020,Sevastopol,25,0,5,44.556972,33.526402
19478,23/04/2020,Republic of North Ossetia - Alania,242,2,18,43.183333,44.233333
19479,23/04/2020,Smolensk region,251,2,4,54.7818,32.0401
19480,23/04/2020,Stavropol region,332,5,38,45.0428,41.9734
19481,23/04/2020,Tambov Region,263,0,25,52.723598,41.442307
19482,23/04/2020,Republic of Tatarstan,412,0,33,55.55,50.933333
19483,23/04/2020,Tver region,383,0,15,57.301155,34.850426
19484,23/04/2020,Tomsk region,52,0,4,56.49771,84.97437
19485,23/04/2020,Tula region,461,3,53,54.204838,37.618492
19486,23/04/2020,Tyva Republic,14,0,0,51.7,94
19487,23/04/2020,Tyumen region,341,2,34,57.15222,65.52722
19488,23/04/2020,Udmurt republic,161,3,18,57.06702,53.027794
19489,23/04/2020,Ulyanovsk region,228,2,5,53.95,47.916667
19490,23/04/2020,Khabarovsk region,310,5,19,48.48271,135.08379
19491,23/04/2020,The Republic of Khakassia,99,0,8,53.5,90
19492,23/04/2020,Khanty-Mansiysk,215,1,36,62.252563,70.605988
19493,23/04/2020,Chelyabinsk region,111,0,38,55.16444,61.436844
19494,23/04/2020,Chechen Republic,347,6,19,43.25,45.75
19495,23/04/2020,Chuvash Republic,305,5,14,55.475,47.19
19496,23/04/2020,Chukotka Autonomous Okrug,6,0,0,67,175
19497,23/04/2020,Yamalo-Nenets Autonomous Okrug,243,1,22,66.530426,66.613708
19498,23/04/2020,Yaroslavl region,263,1,18,57.62987,39.87368
19499,24/04/2020,Republic of Adygea,117,3,32,44.488921,39.679775
19500,24/04/2020,Altai Republic,9,0,0,50.875,86.9
19501,24/04/2020,Altai region,152,0,15,46.37222,96.25833
19502,24/04/2020,Amurskaya Oblast,28,0,5,52.9302,127.29865
19503,24/04/2020,Arkhangelsk region,137,1,18,32.874,14.3484
19504,24/04/2020,Astrakhan region,186,3,25,46.3468,48.04076
19505,24/04/2020,Republic of Bashkortostan,455,14,57,54.733334,56
19506,24/04/2020,Belgorod region,202,2,16,50.61074,36.58015
19507,24/04/2020,Bryansk region,494,2,82,53.25209,34.37167
19508,24/04/2020,The Republic of Buryatia,167,2,62,53.5,107.5
19509,24/04/2020,Vladimir region,381,5,11,56.143063,40.410934
19510,24/04/2020,Volgograd region,186,3,32,48.700001,44.516666
19511,24/04/2020,Vologda Region,129,0,26,59.22234,39.882431
19512,24/04/2020,Voronezh region,291,7,38,51.67204,39.1843
19513,24/04/2020,The Republic of Dagestan,567,11,43,42.966633,47.51263
19514,24/04/2020,Jewish Autonomous Region,80,0,9,48.55,132.75
19515,24/04/2020,Zabaykalsky Krai,73,0,7,56.913055,118.250863
19516,24/04/2020,Ivanovo region,247,2,41,56.99719,40.97139
19517,24/04/2020,The Republic of Ingushetia,474,13,56,43.1,44.9
19518,24/04/2020,Irkutsk region,80,3,23,52.84166667,106.7155556
19519,24/04/2020,Kabardino-Balkar Republic,243,1,15,43.583333,43.4
19520,24/04/2020,Kaliningrad region,189,1,48,55.5264,33.1452
19521,24/04/2020,Republic of Kalmykia,104,3,16,46.566667,45.316667
19522,24/04/2020,Kaluga region,444,8,14,54.5293,36.27542
19523,24/04/2020,Kamchatka Krai,84,0,5,56.210949,159.346725
19524,24/04/2020,Karachay-Cherkess Republic,194,0,1,43.916667,41.783333
19525,24/04/2020,The Republic of Karelia,37,0,3,63.816667,33
19526,24/04/2020,Kemerovo region,76,1,11,55.3333,86.08333
19527,24/04/2020,Kirov region,276,3,27,58.59665,49.66007
19528,24/04/2020,Komi Republic,553,4,28,61.666668,50.816666
19529,24/04/2020,Kostroma region,120,2,11,57.767193,40.976257
19530,24/04/2020,Krasnodar region,623,16,104,45.04484,38.97603
19531,24/04/2020,Krasnoyarsk region,449,5,48,56.01839,92.86717
19532,24/04/2020,Republic of Crimea,53,0,29,45.4,35.3
19533,24/04/2020,Kurgan region,22,0,3,55.45,65.33333
19534,24/04/2020,Kursk region,345,3,36,51.73733,36.18735
19535,24/04/2020,Leningrad region,615,0,56,55.15,71.383333
19536,24/04/2020,Lipetsk region,263,2,62,52.60311,39.57076
19537,24/04/2020,Magadan Region,78,0,2,59.566666,150.800003
19538,24/04/2020,Mari El Republic,377,1,46,56.633331,47.866669
19539,24/04/2020,The Republic of Mordovia,424,2,18,54.5,44.5
19540,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19541,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19542,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19543,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19544,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19545,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19546,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19547,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19548,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19549,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19550,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19551,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19552,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19553,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19554,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19555,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19556,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19557,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19558,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19559,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19560,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19561,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19562,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19563,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19564,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19565,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19566,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19567,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19568,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19569,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19570,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19571,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19572,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19573,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19574,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19575,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19576,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19577,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19578,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19579,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19580,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19581,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19582,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19583,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19584,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19585,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19586,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19587,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19588,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19589,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19590,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19591,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19592,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19593,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19594,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19595,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19596,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19597,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19598,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19599,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19600,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19601,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19602,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19603,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19604,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19605,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19606,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19607,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19608,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19609,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19610,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19611,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19612,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19613,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19614,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19615,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19616,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19617,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19618,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19619,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19620,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19621,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19622,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19623,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19624,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19625,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19626,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19627,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19628,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19629,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19630,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19631,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19632,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19633,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19634,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19635,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19636,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19637,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19638,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19639,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19640,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19641,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19642,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19643,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19644,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19645,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19646,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19647,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19648,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19649,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19650,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19651,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19652,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19653,24/04/2020,Moscow,36897,325,2735,55.753215,37.622504
19654,24/04/2020,Moscow,7889,66,235,55.753215,37.622504
19655,24/04/2020,Murmansk region,663,4,64,68.97917,33.09251
19656,24/04/2020,Nenets Autonomous Okrug,1,0,0,68.2,54.25
19657,24/04/2020,Nizhny Novgorod Region,1096,8,77,56.296505,43.936058
19658,24/04/2020,Novgorod region,171,1,8,56.296505,43.936058
19659,24/04/2020,Novosibirsk region,209,4,24,55.0415,82.9346
19660,24/04/2020,Omsk region,54,0,19,54.983334,73.366669
19661,24/04/2020,Orenburg region,305,2,32,51.7727,55.0988
19662,24/04/2020,Oryol Region,296,2,10,52.85,36.433333
19663,24/04/2020,Penza region,232,5,6,53.20066,45.00464
19664,24/04/2020,Perm,318,4,48,58.01046,56.25017
19665,24/04/2020,Primorsky Krai,220,2,23,45.5,135
19666,24/04/2020,Pskov region,81,6,9,57.8136,28.3496
19667,24/04/2020,Rostov region,533,0,18,47.233334,39.700001
19668,24/04/2020,Ryazan Oblast,475,0,32,54.609543,39.712585
19669,24/04/2020,Samara Region,185,0,19,53.241505,50.221245
19670,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19671,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19672,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19673,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19674,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19675,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19676,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19677,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19678,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19679,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19680,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19681,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19682,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19683,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19684,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19685,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19686,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19687,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19688,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19689,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19690,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19691,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19692,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19693,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19694,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19695,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19696,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19697,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19698,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19699,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19700,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19701,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19702,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19703,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19704,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19705,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19706,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19707,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19708,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19709,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19710,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19711,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19712,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19713,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19714,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19715,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19716,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19717,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19718,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19719,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19720,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19721,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19722,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19723,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19724,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19725,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19726,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19727,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19728,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19729,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19730,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19731,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19732,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19733,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19734,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19735,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19736,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19737,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19738,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19739,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19740,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19741,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19742,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19743,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19744,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19745,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19746,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19747,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19748,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19749,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19750,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19751,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19752,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19753,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19754,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19755,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19756,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19757,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19758,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19759,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19760,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19761,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19762,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19763,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19764,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19765,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19766,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19767,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19768,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19769,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19770,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19771,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19772,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19773,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19774,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19775,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19776,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19777,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19778,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19779,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19780,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19781,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19782,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19783,24/04/2020,St. Petersburg,2711,20,411,59.938951,30.315635
19784,24/04/2020,Saratov region,245,0,30,51.592365,45.960804
19785,24/04/2020,The Republic of Sakha (Yakutia),137,0,17,66.761345,124.123756
19786,24/04/2020,Sakhalin region,20,0,8,47.88134,153.07576
